ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-08-22T09:41:01.559478,ETH,put,2640.0,2026-08-22,217.51,217.51,,-1.0,0.0,-0.0,0.0,0.0,,,,2422.48,P-ETH-2640-220826
2026-08-22T09:41:01.559478,ETH,put,2600.0,2026-08-22,177.51,177.51,,-0.99988981,9.39e-06,-0.10349861,0.00017096,1.01,,,,2422.48,P-ETH-2600-220826
2026-08-22T09:41:01.559478,ETH,put,2580.0,2026-08-22,157.51,157.51,,-1.0,0.0,-0.0,0.0,0.01,,,,2422.48,P-ETH-2580-220826
2026-08-22T09:41:01.559478,ETH,put,2570.0,2026-08-22,147.51,147.51,,-0.99930931,5.359e-05,-0.55363699,0.00094427,0.01,,,,2422.48,P-ETH-2570-220826
2026-08-22T09:41:01.559478,ETH,put,2560.0,2026-08-22,137.51,137.51,,-0.99884615,8.791e-05,-0.86680618,0.00151389,0.07,,,,2422.48,P-ETH-2560-220826
2026-08-22T09:41:01.559478,ETH,put,2550.0,2026-08-22,127.51,127.51,,-0.9983373,0.00012724,-1.16764275,0.00211331,0.01,,,,2422.48,P-ETH-2550-220826
2026-08-22T09:41:01.559478,ETH,put,2540.0,2026-08-22,117.51,117.51,,-1.0,0.0,-0.0,0.0,3.25,,,,2422.48,P-ETH-2540-220826
2026-08-22T09:41:01.559478,ETH,put,2530.0,2026-08-22,107.51,107.51,,-1.0,0.0,-0.0,0.0,12.56,,,,2422.48,P-ETH-2530-220826
2026-08-22T09:41:01.559478,ETH,put,2520.0,2026-08-22,97.51,97.51,,-1.0,0.0,-0.0,0.0,210.71,,,,2422.48,P-ETH-2520-220826
2026-08-22T09:41:01.559478,ETH,put,2510.0,2026-08-22,87.51000149,87.51000149,,-1.0,0.0,-0.0,0.0,65.26,,,,2422.48,P-ETH-2510-220826
2026-08-22T09:41:01.559478,ETH,put,2500.0,2026-08-22,77.51,77.51,,-0.99557699,0.00044633,-1.94596436,0.00511129,52.83,,,,2422.48,P-ETH-2500-220826
2026-08-22T09:41:01.559478,ETH,put,2490.0,2026-08-22,67.51000893,67.51000893,,-1.0,0.0,-0.0,0.0,25.15,,,,2422.48,P-ETH-2490-220826
2026-08-22T09:41:01.559478,ETH,put,2480.0,2026-08-22,57.51000115,57.51000115,,-1.0,0.0,-0.0,0.0,67.33,,,,2422.48,P-ETH-2480-220826
2026-08-22T09:41:01.559478,ETH,put,2470.0,2026-08-22,47.52619613,47.52619613,33.8,-1.0,0.0,-0.0,0.0,58.69,,,,2422.48,P-ETH-2470-220826
2026-08-22T09:41:01.559478,ETH,put,2460.0,2026-08-22,37.77953056,37.77953056,33.7,-0.96508171,0.00379412,-8.10557111,0.03041323,41.24,,,,2422.48,P-ETH-2460-220826
2026-08-22T09:41:01.559478,ETH,put,2450.0,2026-08-22,28.32286221,28.32286221,32.6,-0.91274708,0.00785002,-16.58963628,0.06255769,48.23,,,,2422.48,P-ETH-2450-220826
2026-08-22T09:41:01.559478,ETH,put,2440.0,2026-08-22,19.69314715,19.69314715,32.3,-0.80040741,0.0137828,-29.33137633,0.11026683,144.7,,,,2422.48,P-ETH-2440-220826
2026-08-22T09:41:01.559478,ETH,put,2430.0,2026-08-22,12.41595584,12.41595584,32.3,-0.64331292,0.01821212,-39.49602834,0.14700922,368.97,,,,2422.48,P-ETH-2430-220826
2026-08-22T09:41:01.559478,ETH,put,2420.0,2026-08-22,6.89426626,6.89426626,32.1,-0.44415424,0.01956469,-41.23993758,0.15577775,463.48,,,,2422.48,P-ETH-2420-220826
2026-08-22T09:41:01.559478,ETH,put,2410.0,2026-08-22,3.31653606,3.31653606,32.1,-0.25756154,0.01596528,-33.7437704,0.12730544,611.38,,,,2422.48,P-ETH-2410-220826
2026-08-22T09:41:01.559478,ETH,put,2400.0,2026-08-22,1.34245409,1.34245409,32.0,-0.12818082,0.01035054,-21.9200152,0.08261697,2337.62,,,,2422.48,P-ETH-2400-220826
2026-08-22T09:41:01.559478,ETH,put,2390.0,2026-08-22,0.46646778,0.46646778,32.2,-0.05227995,0.00524184,-11.26397399,0.04214081,1449.38,,,,2422.48,P-ETH-2390-220826
2026-08-22T09:41:01.559478,ETH,put,2380.0,2026-08-22,0.25243504,0.25243504,35.8,-0.05077655,0.00394203,-14.30061034,0.04117286,3443.62,,,,2422.48,P-ETH-2380-220826
2026-08-22T09:41:01.559478,ETH,put,2370.0,2026-08-22,0.51512003,0.51512003,48.4,-0.05136139,0.00323786,-17.73522127,0.04153577,3215.6,,,,2422.48,P-ETH-2370-220826
2026-08-22T09:41:01.559478,ETH,put,2360.0,2026-08-22,0.05073301,0.05073301,40.1,-0.00660668,0.00072448,-2.44781117,0.00729946,2606.52,,,,2422.48,P-ETH-2360-220826
2026-08-22T09:41:01.559478,ETH,put,2350.0,2026-08-22,0.08342103,0.08342103,48.5,-0.00581683,0.00056297,-2.513427,0.00652301,3197.1,,,,2422.48,P-ETH-2350-220826
2026-08-22T09:41:01.559478,ETH,put,2340.0,2026-08-22,0.09881496,0.09881496,55.6,-0.00783615,0.00061927,-3.86964447,0.00848496,4135.24,,,,2422.48,P-ETH-2340-220826
2026-08-22T09:41:01.559478,ETH,put,2330.0,2026-08-22,0.04554388,0.04554388,56.4,-0.00401356,0.00033223,-2.198083,0.00468539,1901.87,,,,2422.48,P-ETH-2330-220826
2026-08-22T09:41:01.559478,ETH,put,2320.0,2026-08-22,0.02140581,0.02140581,57.6,-0.00196857,0.00017134,-1.17847776,0.00246451,1930.04,,,,2422.48,P-ETH-2320-220826
2026-08-22T09:41:01.559478,ETH,put,2300.0,2026-08-22,0.01,0.01,63.7,-0.00045095,4.253e-05,-0.31702114,0.00063682,4498.27,,,,2422.48,P-ETH-2300-220826
2026-08-22T09:41:01.559478,ETH,put,2280.0,2026-08-22,0.01,0.01,73.5,-8.949e-05,9.08e-06,-0.0724185,0.00014054,2993.67,,,,2422.48,P-ETH-2280-220826
2026-08-22T09:41:01.559478,ETH,put,2260.0,2026-08-22,0.01,0.01,83.3,-1.738e-05,1.85e-06,-0.01599813,2.986e-05,545.42,,,,2422.48,P-ETH-2260-220826
2026-08-22T09:41:01.559478,ETH,put,2240.0,2026-08-22,0.01,0.01,93.2,-7.43e-06,7.7e-07,-0.00766551,1.329e-05,500.48,,,,2422.48,P-ETH-2240-220826
2026-08-22T09:41:01.559478,ETH,put,2220.0,2026-08-22,0.01,0.01,103.0,-1.13e-06,1.2e-07,-0.00129578,2.2e-06,276.35,,,,2422.48,P-ETH-2220-220826
2026-08-22T09:41:01.559478,ETH,put,2200.0,2026-08-22,0.01,0.01,112.9,-2.2e-07,2e-08,-0.00026953,4.4e-07,1792.2,,,,2422.48,P-ETH-2200-220826
2026-08-22T09:41:01.559478,ETH,put,2180.0,2026-08-22,0.01,0.01,122.8,-9e-08,1e-08,-0.00011843,1.8e-07,418.6,,,,2422.48,P-ETH-2180-220826
2026-08-22T09:41:01.559478,ETH,put,2160.0,2026-08-22,0.01,0.01,132.7,-7e-08,1e-08,-0.00010268,1.5e-07,554.56,,,,2422.48,P-ETH-2160-220826
2026-08-22T09:41:01.559478,ETH,put,2140.0,2026-08-22,0.01,0.01,142.7,-5e-08,1e-08,-8.678e-05,1.2e-07,374.31,,,,2422.48,P-ETH-2140-220826
2026-08-22T09:41:01.559478,ETH,put,2120.0,2026-08-22,0.01,0.01,152.8,-4e-08,0.0,-7.303e-05,9e-08,332.02,,,,2422.48,P-ETH-2120-220826
2026-08-22T09:41:01.559478,ETH,put,2100.0,2026-08-22,0.01,0.01,162.9,-4e-08,0.0,-6.732e-05,8e-08,924.06,,,,2422.48,P-ETH-2100-220826
2026-08-22T09:41:01.559478,ETH,put,2080.0,2026-08-22,0.01,0.01,173.0,-3e-08,0.0,-5.547e-05,6e-08,554.47,,,,2422.48,P-ETH-2080-220826
2026-08-22T09:41:01.559478,ETH,put,2060.0,2026-08-22,0.01,0.01,183.2,-2e-08,0.0,-4.983e-05,5e-08,189.27,,,,2422.48,P-ETH-2060-220826
2026-08-22T09:41:01.559478,ETH,put,2040.0,2026-08-22,0.01,0.01,193.5,-1e-08,0.0,-3.176e-05,3e-08,208.1,,,,2422.48,P-ETH-2040-220826
2026-08-22T09:41:01.559478,ETH,put,2020.0,2026-08-22,0.01,0.01,203.9,-0.0,0.0,-5.25e-06,1e-08,624.78,,,,2422.48,P-ETH-2020-220826
2026-08-22T09:41:01.559478,ETH,put,2000.0,2026-08-22,0.01,0.01,214.3,-0.0,0.0,-7.6e-07,0.0,267.82,,,,2422.48,P-ETH-2000-220826
2026-08-22T09:41:01.559478,ETH,put,1980.0,2026-08-22,0.01,0.01,224.8,-0.0,0.0,-1e-07,0.0,92.11,,,,2422.48,P-ETH-1980-220826
2026-08-22T09:41:01.559478,ETH,put,1960.0,2026-08-22,0.01,0.01,235.4,-0.0,0.0,-1e-08,0.0,155.02,,,,2422.48,P-ETH-1960-220826
2026-08-22T09:41:01.559478,ETH,put,1940.0,2026-08-22,0.01,0.01,246.1,-0.0,0.0,-0.0,0.0,415.61,,,,2422.48,P-ETH-1940-220826
2026-08-22T09:41:01.559478,ETH,put,1920.0,2026-08-22,0.01,0.01,256.9,-0.0,0.0,-0.0,0.0,295.1,,,,2422.48,P-ETH-1920-220826
2026-08-22T09:41:01.559478,ETH,put,1900.0,2026-08-22,0.01,0.01,267.8,-0.0,0.0,-0.0,0.0,282.12,,,,2422.48,P-ETH-1900-220826
2026-08-22T09:41:01.559478,ETH,put,1880.0,2026-08-22,0.01,0.01,278.7,-0.0,0.0,-0.0,0.0,219.68,,,,2422.48,P-ETH-1880-220826
2026-08-22T09:41:01.559478,ETH,put,1860.0,2026-08-22,0.01,0.01,289.8,-0.0,0.0,-0.0,0.0,432.71,,,,2422.48,P-ETH-1860-220826
2026-08-22T09:41:01.559478,ETH,put,1840.0,2026-08-22,0.01,0.01,300.9,-0.0,0.0,-0.0,0.0,445.67,,,,2422.48,P-ETH-1840-220826
2026-08-22T09:41:01.559478,ETH,put,1800.0,2026-08-22,0.01,0.01,323.5,-0.0,0.0,-0.0,0.0,803.94,,,,2422.48,P-ETH-1800-220826
2026-08-22T09:41:01.559478,ETH,call,2640.0,2026-08-22,0.01,0.01,100.8,0.0,0.0,-1.4e-07,0.0,6343.83,,,,2422.48,C-ETH-2640-220826
2026-08-22T09:41:01.559478,ETH,call,2600.0,2026-08-22,0.01,0.01,84.2,1e-08,0.0,-1.253e-05,3e-08,4742.53,,,,2422.48,C-ETH-2600-220826
2026-08-22T09:41:01.559478,ETH,call,2580.0,2026-08-22,0.01,0.01,75.7,0.00041231,3.278e-05,-0.34843914,0.00058611,1413.37,,,,2422.48,C-ETH-2580-220826
2026-08-22T09:41:01.559478,ETH,call,2570.0,2026-08-22,0.01,0.01,71.4,0.00069298,5.377e-05,-0.55530809,0.00094713,812.69,,,,2422.48,C-ETH-2570-220826
2026-08-22T09:41:01.559478,ETH,call,2560.0,2026-08-22,0.01244652,0.01244652,68.3,0.00112503,8.593e-05,-0.84689552,0.00147878,3404.8,,,,2422.48,C-ETH-2560-220826
2026-08-22T09:41:01.559478,ETH,call,2550.0,2026-08-22,0.01755228,0.01755228,65.7,0.00171316,0.00013074,-1.19984053,0.00217213,2108.37,,,,2422.48,C-ETH-2550-220826
2026-08-22T09:41:01.559478,ETH,call,2540.0,2026-08-22,0.02196011,0.02196011,62.4,0.00234734,0.00018168,-1.52957587,0.00289076,1049.2,,,,2422.48,C-ETH-2540-220826
2026-08-22T09:41:01.559478,ETH,call,2530.0,2026-08-22,0.04462976,0.04462976,61.8,0.00427711,0.00031617,-2.58721301,0.00496069,2142.69,,,,2422.48,C-ETH-2530-220826
2026-08-22T09:41:01.559478,ETH,call,2520.0,2026-08-22,0.05595425,0.05595425,58.1,0.00496709,0.00039108,-2.73229887,0.00566909,4108.01,,,,2422.48,C-ETH-2520-220826
2026-08-22T09:41:01.559478,ETH,call,2510.0,2026-08-22,0.05730226,0.05730226,53.0,0.0051932,0.00044615,-2.59295604,0.00589609,1927.32,,,,2422.48,C-ETH-2510-220826
2026-08-22T09:41:01.559478,ETH,call,2500.0,2026-08-22,0.0498624,0.0498624,46.9,0.00497984,0.00048673,-2.20570635,0.00567993,3766.63,,,,2422.48,C-ETH-2500-220826
2026-08-22T09:41:01.559478,ETH,call,2490.0,2026-08-22,0.05756017,0.05756017,42.3,0.00643422,0.00068297,-2.47730439,0.00713356,665.72,,,,2422.48,C-ETH-2490-220826
2026-08-22T09:41:01.559478,ETH,call,2480.0,2026-08-22,0.11136067,0.11136067,39.9,0.01214879,0.00126019,-4.08915153,0.01244944,1080.41,,,,2422.48,C-ETH-2480-220826
2026-08-22T09:41:01.559478,ETH,call,2470.0,2026-08-22,0.11496086,0.11496086,34.1,0.01904962,0.00207731,-5.37266345,0.01832149,666.48,,,,2422.48,C-ETH-2470-220826
2026-08-22T09:41:01.559478,ETH,call,2460.0,2026-08-22,0.31439773,0.31439773,32.9,0.03648756,0.00386038,-8.5647403,0.03151952,587.71,,,,2422.48,C-ETH-2460-220826
2026-08-22T09:41:01.559478,ETH,call,2450.0,2026-08-22,0.88878943,0.88878943,32.4,0.08992321,0.00793051,-17.17554824,0.06397833,986.97,,,,2422.48,C-ETH-2450-220826
2026-08-22T09:41:01.559478,ETH,call,2440.0,2026-08-22,2.23139229,2.23139229,32.1,0.19873273,0.013671,-29.41432127,0.10997975,674.35,,,,2422.48,C-ETH-2440-220826
2026-08-22T09:41:01.559478,ETH,call,2430.0,2026-08-22,4.90491587,4.90491587,31.9,0.36624207,0.01881219,-38.92474978,0.14840475,395.43,,,,2422.48,C-ETH-2430-220826
2026-08-22T09:41:01.559478,ETH,call,2420.0,2026-08-22,9.40580002,9.40580002,31.8,0.55552066,0.01944504,-41.51321117,0.15577705,317.66,,,,2422.48,C-ETH-2420-220826
