ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-08-29T22:15:01.288071,ETH,put,2640.0,2026-08-30,188.86,188.86,64.6,-1.0,0.0,-0.0,0.0,0.1,,,,2451.14,P-ETH-2640-300826
2026-08-29T22:15:01.288071,ETH,put,2620.0,2026-08-30,168.86,168.86,58.9,-1.0,0.0,-0.0,0.0,0.0,,,,2451.14,P-ETH-2620-300826
2026-08-29T22:15:01.288071,ETH,put,2600.0,2026-08-30,148.86,148.86,53.0,-1.0,0.0,-0.0,0.0,0.09,,,,2451.14,P-ETH-2600-300826
2026-08-29T22:15:01.288071,ETH,put,2580.0,2026-08-30,128.86,128.86,46.9,-1.0,0.0,-0.0,0.0,0.65,,,,2451.14,P-ETH-2580-300826
2026-08-29T22:15:01.288071,ETH,put,2560.0,2026-08-30,108.86,108.86,40.8,-1.0,0.0,-0.0,0.0,0.06,,,,2451.14,P-ETH-2560-300826
2026-08-29T22:15:01.288071,ETH,put,2540.0,2026-08-30,88.86,88.86,34.4,-1.0,0.0,-0.0,0.0,2.52,,,,2451.14,P-ETH-2540-300826
2026-08-29T22:15:01.288071,ETH,put,2520.0,2026-08-30,68.86,68.86,27.9,-1.0,0.0,-0.0,0.0,14.65,,,,2451.14,P-ETH-2520-300826
2026-08-29T22:15:01.288071,ETH,put,2500.0,2026-08-30,48.95504687,48.95504687,21.9,-0.98486655,0.00170321,-0.74604429,0.03705593,61.28,,,,2451.14,P-ETH-2500-300826
2026-08-29T22:15:01.288071,ETH,put,2490.0,2026-08-30,39.31743503,39.31743503,20.5,-0.9558237,0.00410958,-1.85167046,0.09068739,0.4,,,,2451.14,P-ETH-2490-300826
2026-08-29T22:15:01.288071,ETH,put,2480.0,2026-08-30,30.0617346,30.0617346,19.4,-0.8939652,0.00792143,-3.69422597,0.17783362,19.72,,,,2451.14,P-ETH-2480-300826
2026-08-29T22:15:01.288071,ETH,put,2470.0,2026-08-30,21.52823942,21.52823942,18.7,-0.79648866,0.01236562,-5.64733706,0.27471146,10.98,,,,2451.14,P-ETH-2470-300826
2026-08-29T22:15:01.288071,ETH,put,2460.0,2026-08-30,14.23285819,14.23285819,18.3,-0.64839771,0.01614344,-7.44075095,0.36030877,303.17,,,,2451.14,P-ETH-2460-300826
2026-08-29T22:15:01.288071,ETH,put,2450.0,2026-08-30,8.53235279,8.53235279,18.1,-0.48323697,0.01753143,-7.90774557,0.38705545,381.18,,,,2451.14,P-ETH-2450-300826
2026-08-29T22:15:01.288071,ETH,put,2440.0,2026-08-30,4.65023142,4.65023142,18.2,-0.31216613,0.0153717,-7.10850332,0.34365446,763.05,,,,2451.14,P-ETH-2440-300826
2026-08-29T22:15:01.288071,ETH,put,2430.0,2026-08-30,2.34292792,2.34292792,18.6,-0.18550224,0.01135105,-5.49587191,0.25964385,140.39,,,,2451.14,P-ETH-2430-300826
2026-08-29T22:15:01.288071,ETH,put,2420.0,2026-08-30,1.1092131,1.1092131,19.1,-0.09967992,0.00720987,-3.71023205,0.17002098,1153.42,,,,2451.14,P-ETH-2420-300826
2026-08-29T22:15:01.288071,ETH,put,2410.0,2026-08-30,0.49292861,0.49292861,19.6,-0.04818899,0.00402455,-2.17435554,0.09724385,650.58,,,,2451.14,P-ETH-2410-300826
2026-08-29T22:15:01.288071,ETH,put,2400.0,2026-08-30,0.24674105,0.24674105,20.7,-0.02499311,0.00221528,-1.34491444,0.05674414,4323.25,,,,2451.14,P-ETH-2400-300826
2026-08-29T22:15:01.288071,ETH,put,2390.0,2026-08-30,0.10366168,0.10366168,21.3,-0.01125642,0.00109104,-0.69818677,0.02869227,517.35,,,,2451.14,P-ETH-2390-300826
2026-08-29T22:15:01.288071,ETH,put,2380.0,2026-08-30,0.10344707,0.10344707,24.3,-0.00996311,0.00085719,-0.71845935,0.0257981,2188.42,,,,2451.14,P-ETH-2380-300826
2026-08-29T22:15:01.288071,ETH,put,2360.0,2026-08-30,0.05434569,0.05434569,28.1,-0.00483264,0.00039001,-0.44027031,0.01362274,3115.72,,,,2451.14,P-ETH-2360-300826
2026-08-29T22:15:01.288071,ETH,put,2340.0,2026-08-30,0.05441481,0.05441481,33.7,-0.0040959,0.00028107,-0.45460605,0.01175081,3854.36,,,,2451.14,P-ETH-2340-300826
2026-08-29T22:15:01.288071,ETH,put,2320.0,2026-08-30,0.0544621,0.0544621,39.2,-0.0035574,0.0002126,-0.46679322,0.01035613,4336.02,,,,2451.14,P-ETH-2320-300826
2026-08-29T22:15:01.288071,ETH,call,2640.0,2026-08-30,0.05511384,0.05511384,50.9,0.00281804,0.00013202,-0.49421488,0.00839703,1707.81,,,,2451.14,C-ETH-2640-300826
2026-08-29T22:15:01.288071,ETH,call,2620.0,2026-08-30,0.05514483,0.05514483,46.2,0.00307931,0.00015757,-0.48585305,0.00909565,366.0,,,,2451.14,C-ETH-2620-300826
2026-08-29T22:15:01.288071,ETH,call,2600.0,2026-08-30,0.05530611,0.05530611,41.4,0.00340389,0.00019241,-0.47649411,0.00995385,849.05,,,,2451.14,C-ETH-2600-300826
2026-08-29T22:15:01.288071,ETH,call,2580.0,2026-08-30,0.05526868,0.05526868,36.5,0.0038162,0.00024166,-0.46581256,0.01102956,837.82,,,,2451.14,C-ETH-2580-300826
2026-08-29T22:15:01.288071,ETH,call,2560.0,2026-08-30,0.05531525,0.05531525,31.5,0.00436339,0.00031553,-0.45347994,0.0124348,3980.51,,,,2451.14,C-ETH-2560-300826
2026-08-29T22:15:01.288071,ETH,call,2540.0,2026-08-30,0.05535533,0.05535533,26.3,0.00513446,0.00043618,-0.43853647,0.01437795,3047.16,,,,2451.14,C-ETH-2540-300826
2026-08-29T22:15:01.288071,ETH,call,2520.0,2026-08-30,0.3067765,0.3067765,26.5,0.02383523,0.00163986,-1.67775143,0.05452841,4486.1,,,,2451.14,C-ETH-2520-300826
2026-08-29T22:15:01.288071,ETH,call,2500.0,2026-08-30,0.33574285,0.33574285,20.3,0.03010635,0.00264373,-1.53710308,0.06626772,3927.51,,,,2451.14,C-ETH-2500-300826
2026-08-29T22:15:01.288071,ETH,call,2490.0,2026-08-30,0.65476642,0.65476642,19.2,0.06059454,0.0048082,-2.61529104,0.11657401,100.98,,,,2451.14,C-ETH-2490-300826
2026-08-29T22:15:01.288071,ETH,call,2480.0,2026-08-30,1.40263759,1.40263759,18.7,0.11543451,0.00808539,-4.08795905,0.18899288,1332.0,,,,2451.14,C-ETH-2480-300826
2026-08-29T22:15:01.288071,ETH,call,2470.0,2026-08-30,2.88392376,2.88392376,18.2,0.21379782,0.01237196,-5.9826738,0.28283877,311.32,,,,2451.14,C-ETH-2470-300826
