ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-09-14T20:23:10.046963,ETH,put,2680.0,2026-09-15,86.35876017,86.35876017,53.4,-0.86817475,0.00301983,-11.60915666,0.23435967,0.17,,,,2598.25,P-ETH-2680-150926
2026-09-14T20:23:10.046963,ETH,put,2640.0,2026-09-15,53.44739276,53.44739276,51.4,-0.72473911,0.00484152,-17.68737657,0.36612523,0.28,,,,2598.25,P-ETH-2640-150926
2026-09-14T20:23:10.046963,ETH,put,2620.0,2026-09-15,39.38606214,39.38606214,50.3,-0.62098359,0.00563681,-19.73236359,0.41736453,0.8,,,,2598.25,P-ETH-2620-150926
2026-09-14T20:23:10.046963,ETH,put,2600.0,2026-09-15,27.28841299,27.28841299,49.1,-0.50945476,0.00601307,-20.32733709,0.43741661,20.73,,,,2598.25,P-ETH-2600-150926
2026-09-14T20:23:10.046963,ETH,put,2590.0,2026-09-15,22.22440018,22.22440018,48.6,-0.4450095,0.00601542,-19.94647428,0.43347864,6.59,,,,2598.25,P-ETH-2590-150926
2026-09-14T20:23:10.046963,ETH,put,2580.0,2026-09-15,17.71797245,17.71797245,48.1,-0.38680987,0.00588962,-19.11546605,0.41985429,42.99,,,,2598.25,P-ETH-2580-150926
2026-09-14T20:23:10.046963,ETH,put,2570.0,2026-09-15,13.88564971,13.88564971,47.7,-0.32675876,0.00560899,-17.82462645,0.39566173,27.51,,,,2598.25,P-ETH-2570-150926
2026-09-14T20:23:10.046963,ETH,put,2560.0,2026-09-15,10.65629452,10.65629452,47.3,-0.27090783,0.00517723,-16.28086999,0.36330029,44.39,,,,2598.25,P-ETH-2560-150926
2026-09-14T20:23:10.046963,ETH,put,2550.0,2026-09-15,8.1718483,8.1718483,47.3,-0.2208263,0.00464481,-14.56630866,0.32548438,97.88,,,,2598.25,P-ETH-2550-150926
2026-09-14T20:23:10.046963,ETH,put,2540.0,2026-09-15,6.15140069,6.15140069,47.4,-0.17536339,0.00404313,-12.66171612,0.28315193,211.98,,,,2598.25,P-ETH-2540-150926
2026-09-14T20:23:10.046963,ETH,put,2530.0,2026-09-15,4.54943841,4.54943841,47.4,-0.13916663,0.00344981,-10.94537985,0.24315932,223.43,,,,2598.25,P-ETH-2530-150926
2026-09-14T20:23:10.046963,ETH,put,2520.0,2026-09-15,3.33875206,3.33875206,47.6,-0.10695067,0.0028538,-9.14331475,0.202147,436.97,,,,2598.25,P-ETH-2520-150926
2026-09-14T20:23:10.046963,ETH,put,2510.0,2026-09-15,2.45245321,2.45245321,48.0,-0.08214616,0.00233988,-7.55385701,0.16635814,239.94,,,,2598.25,P-ETH-2510-150926
2026-09-14T20:23:10.046963,ETH,put,2500.0,2026-09-15,1.79410621,1.79410621,48.5,-0.06246571,0.00186797,-6.21674229,0.13485783,1146.54,,,,2598.25,P-ETH-2500-150926
2026-09-14T20:23:10.046963,ETH,put,2490.0,2026-09-15,1.25720339,1.25720339,48.7,-0.04572172,0.00146048,-4.84955163,0.10530795,204.15,,,,2598.25,P-ETH-2490-150926
2026-09-14T20:23:10.046963,ETH,put,2480.0,2026-09-15,0.89242835,0.89242835,49.1,-0.03398166,0.00113267,-3.85871415,0.08272645,400.3,,,,2598.25,P-ETH-2480-150926
2026-09-14T20:23:10.046963,ETH,put,2470.0,2026-09-15,0.62886651,0.62886651,49.6,-0.0251754,0.00086891,-3.05652432,0.06449194,258.81,,,,2598.25,P-ETH-2470-150926
2026-09-14T20:23:10.046963,ETH,put,2460.0,2026-09-15,0.43759951,0.43759951,50.1,-0.0179637,0.00064481,-2.32733159,0.04849432,464.51,,,,2598.25,P-ETH-2460-150926
2026-09-14T20:23:10.046963,ETH,put,2450.0,2026-09-15,0.33933629,0.33933629,51.4,-0.01413647,0.00051635,-1.92725713,0.03946826,738.12,,,,2598.25,P-ETH-2450-150926
2026-09-14T20:23:10.046963,ETH,put,2440.0,2026-09-15,0.24462284,0.24462284,52.1,-0.01028377,0.00038511,-1.48833727,0.02996023,619.39,,,,2598.25,P-ETH-2440-150926
