ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-08-24T23:34:04.643586,ETH,put,2640.0,2026-08-25,155.66,155.66,,-1.0,0.0,-0.0,0.0,0.0,,,,2484.32,P-ETH-2640-250826
2026-08-24T23:34:04.643586,ETH,put,2600.0,2026-08-25,115.66321571,115.66321571,,-0.99820653,0.0001483,-0.21457189,0.00537439,4.8,,,,2484.32,P-ETH-2600-250826
2026-08-24T23:34:04.643586,ETH,put,2580.0,2026-08-25,96.01602479,96.01602479,40.0,-0.97785624,0.0011366,-2.3647366,0.04939882,0.5,,,,2484.32,P-ETH-2580-250826
2026-08-24T23:34:04.643586,ETH,put,2570.0,2026-08-25,86.30226373,86.30226373,38.9,-0.96329651,0.00171664,-3.628525,0.07519478,0.0,,,,2484.32,P-ETH-2570-250826
2026-08-24T23:34:04.643586,ETH,put,2560.0,2026-08-25,76.75817339,76.75817339,38.2,-0.943095,0.00243858,-5.16765461,0.10695436,2.69,,,,2484.32,P-ETH-2560-250826
2026-08-24T23:34:04.643586,ETH,put,2550.0,2026-08-25,67.38913427,67.38913427,37.4,-0.91633248,0.00329768,-6.92046065,0.14392739,2.7,,,,2484.32,P-ETH-2550-250826
2026-08-24T23:34:04.643586,ETH,put,2540.0,2026-08-25,58.41718106,58.41718106,37.2,-0.88035251,0.00429915,-8.9457307,0.18684393,1.1,,,,2484.32,P-ETH-2540-250826
2026-08-24T23:34:04.643586,ETH,put,2530.0,2026-08-25,49.76759295,49.76759295,36.7,-0.83314196,0.00539235,-11.18851837,0.2340334,5.38,,,,2484.32,P-ETH-2530-250826
2026-08-24T23:34:04.643586,ETH,put,2520.0,2026-08-25,41.62699517,41.62699517,36.4,-0.77595422,0.00648336,-13.3244667,0.28003629,37.92,,,,2484.32,P-ETH-2520-250826
2026-08-24T23:34:04.643586,ETH,put,2510.0,2026-08-25,34.08766422,34.08766422,36.1,-0.70718369,0.00745945,-15.29671763,0.32183434,39.11,,,,2484.32,P-ETH-2510-250826
2026-08-24T23:34:04.643586,ETH,put,2500.0,2026-08-25,27.29021471,27.29021471,35.9,-0.62989703,0.00823324,-16.71379004,0.35342283,205.54,,,,2484.32,P-ETH-2500-250826
2026-08-24T23:34:04.643586,ETH,put,2490.0,2026-08-25,21.27209441,21.27209441,35.7,-0.5457069,0.00866395,-17.49577931,0.37095041,55.58,,,,2484.32,P-ETH-2490-250826
2026-08-24T23:34:04.643586,ETH,put,2480.0,2026-08-25,16.13646009,16.13646009,35.5,-0.45860631,0.00867411,-17.51731622,0.37138935,221.44,,,,2484.32,P-ETH-2480-250826
2026-08-24T23:34:04.643586,ETH,put,2470.0,2026-08-25,11.86301786,11.86301786,35.4,-0.37278025,0.00831028,-16.63594987,0.35424484,332.13,,,,2484.32,P-ETH-2470-250826
2026-08-24T23:34:04.643586,ETH,put,2460.0,2026-08-25,8.47016946,8.47016946,35.3,-0.29229353,0.00754394,-15.09964012,0.32158087,274.93,,,,2484.32,P-ETH-2460-250826
2026-08-24T23:34:04.643586,ETH,put,2450.0,2026-08-25,5.80548207,5.80548207,35.2,-0.22140198,0.00652246,-13.06687134,0.27814503,212.84,,,,2484.32,P-ETH-2450-250826
2026-08-24T23:34:04.643586,ETH,put,2440.0,2026-08-25,3.85664707,3.85664707,35.1,-0.159891,0.00535853,-10.65290144,0.22763129,215.91,,,,2484.32,P-ETH-2440-250826
2026-08-24T23:34:04.643586,ETH,put,2430.0,2026-08-25,2.48499533,2.48499533,35.2,-0.11227255,0.00418838,-8.38913086,0.17859173,87.99,,,,2484.32,P-ETH-2430-250826
2026-08-24T23:34:04.643586,ETH,put,2420.0,2026-08-25,1.59334093,1.59334093,35.5,-0.07679766,0.00313505,-6.39499131,0.13490418,293.42,,,,2484.32,P-ETH-2420-250826
2026-08-24T23:34:04.643586,ETH,put,2400.0,2026-08-25,0.60659875,0.60659875,36.2,-0.03254891,0.00155718,-3.2837601,0.0681282,1222.7,,,,2484.32,P-ETH-2400-250826
2026-08-24T23:34:04.643586,ETH,put,2380.0,2026-08-25,0.24900206,0.24900206,37.8,-0.0143795,0.00074595,-1.72547279,0.03417993,1442.87,,,,2484.32,P-ETH-2380-250826
