ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-09-15T01:39:52.146000,BTC,put,81000.0,2026-09-15,3015.9,3015.9,60.2,-1.0,0.0,-0.0,0.0,0.157,,,,77984.1,P-BTC-81000-150926
2026-09-15T01:39:52.146000,BTC,put,80800.0,2026-09-15,2817.4,2817.4,59.4,-1.0,0.0,-0.0,0.0,0.0,,,,77984.1,P-BTC-80800-150926
2026-09-15T01:39:52.146000,BTC,put,80600.0,2026-09-15,2617.4,2617.4,55.8,-1.0,0.0,-0.0,0.0,0.0,,,,77984.1,P-BTC-80600-150926
2026-09-15T01:39:52.146000,BTC,put,80400.0,2026-09-15,2417.468227,2417.468227,52.2,-0.99828537,6.79e-06,-5.19308525,0.14766254,0.009,,,,77984.1,P-BTC-80400-150926
2026-09-15T01:39:52.146000,BTC,put,80200.0,2026-09-15,2221.22330277,2221.22330277,52.7,-0.98774189,3.283e-05,-35.79304174,0.85228464,0.6,,,,77984.1,P-BTC-80200-150926
2026-09-15T01:39:52.146000,BTC,put,80000.0,2026-09-15,2026.41309862,2026.41309862,52.7,-0.97723669,5.44e-05,-62.26147436,1.44706,0.425,,,,77984.1,P-BTC-80000-150926
2026-09-15T01:39:52.146000,BTC,put,79800.0,2026-09-15,1833.24524571,1833.24524571,52.2,-0.95970647,8.463e-05,-103.07497982,2.3222788,0.642,,,,77984.1,P-BTC-79800-150926
2026-09-15T01:39:52.146000,BTC,put,79600.0,2026-09-15,1645.27512847,1645.27512847,52.6,-0.93781453,0.00011811,-147.48392809,3.28166435,0.137,,,,77984.1,P-BTC-79600-150926
2026-09-15T01:39:52.146000,BTC,put,79400.0,2026-09-15,1460.27895471,1460.27895471,52.2,-0.90783681,0.00015714,-201.78176056,4.42775437,0.804,,,,77984.1,P-BTC-79400-150926
2026-09-15T01:39:52.146000,BTC,put,79200.0,2026-09-15,1270.17222121,1270.17222121,49.3,-0.88571213,0.00019373,-223.77553859,5.1767375,0.954,,,,77984.1,P-BTC-79200-150926
2026-09-15T01:39:52.146000,BTC,put,79000.0,2026-09-15,1079.46494976,1079.46494976,45.6,-0.86457124,0.00023831,-230.6343721,5.82893233,6.931,,,,77984.1,P-BTC-79000-150926
2026-09-15T01:39:52.146000,BTC,put,78800.0,2026-09-15,892.28216092,892.28216092,41.9,-0.83154039,0.00029899,-245.73374791,6.73955554,6.862,,,,77984.1,P-BTC-78800-150926
