ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-08-12T21:27:17.385528,ETH,put,2040.0,2026-08-13,160.07,160.07,70.3,-1.0,0.0,-0.0,0.0,2.28,,,,1879.93,P-ETH-2040-130826
2026-08-12T21:27:17.385528,ETH,put,2020.0,2026-08-13,140.07,140.07,62.9,-1.0,0.0,-0.0,0.0,17.4,,,,1879.93,P-ETH-2020-130826
2026-08-12T21:27:17.385528,ETH,put,2000.0,2026-08-13,120.07,120.07,55.2,-1.0,0.0,-0.0,0.0,2.31,,,,1879.93,P-ETH-2000-130826
2026-08-12T21:27:17.385528,ETH,put,1980.0,2026-08-13,100.07,100.07,47.4,-1.0,0.0,-0.0,0.0,0.82,,,,1879.93,P-ETH-1980-130826
2026-08-12T21:27:17.385528,ETH,put,1960.0,2026-08-13,80.07,80.07,39.4,-1.0,0.0,-0.0,0.0,1.11,,,,1879.93,P-ETH-1960-130826
2026-08-12T21:27:17.385528,ETH,put,1950.0,2026-08-13,70.07,70.07,35.2,-1.0,0.0,-0.0,0.0,0.02,,,,1879.93,P-ETH-1950-130826
2026-08-12T21:27:17.385528,ETH,put,1940.0,2026-08-13,60.07,60.07,31.0,-1.0,0.0,-0.0,0.0,12.83,,,,1879.93,P-ETH-1940-130826
2026-08-12T21:27:17.385528,ETH,put,1930.0,2026-08-13,50.07,50.07,26.7,-1.0,0.0,-0.0,0.0,41.7,,,,1879.93,P-ETH-1930-130826
2026-08-12T21:27:17.385528,ETH,put,1920.0,2026-08-13,40.22231978,40.22231978,23.9,-0.98118507,0.00241614,-0.72146338,0.03521724,162.65,,,,1879.93,P-ETH-1920-130826
2026-08-12T21:27:17.385528,ETH,put,1910.0,2026-08-13,30.77406239,30.77406239,22.9,-0.92002588,0.00715147,-2.54781381,0.11390178,138.75,,,,1879.93,P-ETH-1910-130826
2026-08-12T21:27:17.385528,ETH,put,1900.0,2026-08-13,21.9160595,21.9160595,22.0,-0.82653151,0.01244331,-4.35566574,0.19643851,368.13,,,,1879.93,P-ETH-1900-130826
2026-08-12T21:27:17.385528,ETH,put,1890.0,2026-08-13,14.26349318,14.26349318,21.6,-0.68276814,0.01716579,-6.1005079,0.27297597,645.76,,,,1879.93,P-ETH-1890-130826
