ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-09-25T15:15:24.808804,BTC,put,88400.0,2026-09-26,4426.0,4426.0,47.0,-1.0,0.0,-0.0,0.0,0.234,,,,83974.0,P-BTC-88400-260926
2026-09-25T15:15:24.808804,BTC,put,88000.0,2026-09-26,4026.0,4026.0,43.5,-1.0,0.0,-0.0,0.0,0.008,,,,83974.0,P-BTC-88000-260926
2026-09-25T15:15:24.808804,BTC,put,87600.0,2026-09-26,3626.0,3626.0,39.8,-1.0,0.0,-0.0,0.0,0.331,,,,83974.0,P-BTC-87600-260926
2026-09-25T15:15:24.808804,BTC,put,87200.0,2026-09-26,3226.00012544,3226.00012544,36.1,-1.0,0.0,-0.0,0.0,0.184,,,,83974.0,P-BTC-87200-260926
2026-09-25T15:15:24.808804,BTC,put,86800.0,2026-09-26,2834.29065599,2834.29065599,35.0,-0.98293654,3.232e-05,-32.01931845,1.72826566,2.102,,,,83974.0,P-BTC-86800-260926
2026-09-25T15:15:24.808804,BTC,put,86600.0,2026-09-26,2640.19787366,2640.19787366,34.5,-0.9711655,4.848e-05,-51.72897366,2.69040584,0.05,,,,83974.0,P-BTC-86600-260926
2026-09-25T15:15:24.808804,BTC,put,86400.0,2026-09-26,2451.14149117,2451.14149117,34.7,-0.95664629,6.611e-05,-74.03244899,3.75861651,0.011,,,,83974.0,P-BTC-86400-260926
2026-09-25T15:15:24.808804,BTC,put,86200.0,2026-09-26,2255.22759779,2255.22759779,33.1,-0.94894862,7.828e-05,-81.24895049,4.28489347,0.145,,,,83974.0,P-BTC-86200-260926
2026-09-25T15:15:24.808804,BTC,put,86000.0,2026-09-26,2060.36005763,2060.36005763,31.7,-0.93928294,9.348e-05,-89.46194839,4.91330923,0.421,,,,83974.0,P-BTC-86000-260926
2026-09-25T15:15:24.808804,BTC,put,85800.0,2026-09-26,1867.40960845,1867.40960845,30.3,-0.92580654,0.0001129,-100.99034596,5.73701658,0.029,,,,83974.0,P-BTC-85800-260926
2026-09-25T15:15:24.808804,BTC,put,85600.0,2026-09-26,1679.1000263,1679.1000263,29.3,-0.90507859,0.00013827,-119.36519589,6.90260192,0.485,,,,83974.0,P-BTC-85600-260926
2026-09-25T15:15:24.808804,BTC,put,85400.0,2026-09-26,1492.85254099,1492.85254099,28.2,-0.88424655,0.00016597,-132.53910823,7.96874895,9.729,,,,83974.0,P-BTC-85400-260926
2026-09-25T15:15:24.808804,BTC,put,85200.0,2026-09-26,1312.6437405,1312.6437405,27.3,-0.84487759,0.00020202,-162.75267717,9.74405922,3.68,,,,83974.0,P-BTC-85200-260926
2026-09-25T15:15:24.808804,BTC,put,85000.0,2026-09-26,1136.92873344,1136.92873344,26.4,-0.81958052,0.00023703,-168.52047776,10.73867287,25.828,,,,83974.0,P-BTC-85000-260926
2026-09-25T15:15:24.808804,BTC,put,84800.0,2026-09-26,968.18398954,968.18398954,25.6,-0.77493443,0.00027778,-187.36786835,12.2579859,8.104,,,,83974.0,P-BTC-84800-260926
2026-09-25T15:15:24.808804,BTC,put,84600.0,2026-09-26,808.3165658,808.3165658,24.7,-0.72295014,0.0003231,-200.78601564,13.68592442,8.878,,,,83974.0,P-BTC-84600-260926
2026-09-25T15:15:24.808804,BTC,put,84400.0,2026-09-26,661.53110395,661.53110395,24.1,-0.65778768,0.00035663,-218.84808293,15.01000373,7.206,,,,83974.0,P-BTC-84400-260926
2026-09-25T15:15:24.808804,BTC,put,84200.0,2026-09-26,529.77031246,529.77031246,23.6,-0.58708827,0.00038415,-228.32981449,15.91192693,8.479,,,,83974.0,P-BTC-84200-260926
2026-09-25T15:15:24.808804,BTC,put,84000.0,2026-09-26,412.01928283,412.01928283,23.1,-0.50951912,0.00040133,-229.26545966,16.29736157,88.41,,,,83974.0,P-BTC-84000-260926
