ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-09-12T12:58:45.045451,ETH,put,2760.0,2026-09-13,225.99,225.99,73.1,-1.0,0.0,-0.0,0.0,1.0,,,,2534.01,P-ETH-2760-130926
2026-09-12T12:58:45.045451,ETH,put,2720.0,2026-09-13,185.99,185.99,62.1,-1.0,0.0,-0.0,0.0,0.0,,,,2534.01,P-ETH-2720-130926
2026-09-12T12:58:45.045451,ETH,put,2680.0,2026-09-13,145.99,145.99,50.7,-1.0,0.0,-0.0,0.0,0.0,,,,2534.01,P-ETH-2680-130926
2026-09-12T12:58:45.045451,ETH,put,2660.0,2026-09-13,125.99,125.99,44.8,-1.0,0.0,-0.0,0.0,0.0,,,,2534.01,P-ETH-2660-130926
2026-09-12T12:58:45.045451,ETH,put,2640.0,2026-09-13,105.99,105.99,38.8,-1.0,0.0,-0.0,0.0,3.17,,,,2534.01,P-ETH-2640-130926
2026-09-12T12:58:45.045451,ETH,put,2620.0,2026-09-13,85.99,85.99,32.6,-1.0,0.0,-0.0,0.0,15.19,,,,2534.01,P-ETH-2620-130926
2026-09-12T12:58:45.045451,ETH,put,2600.0,2026-09-13,66.22701711,66.22701711,28.4,-0.98139795,0.00146145,-0.73917192,0.05914558,111.47,,,,2534.01,P-ETH-2600-130926
2026-09-12T12:58:45.045451,ETH,put,2580.0,2026-09-13,47.31774221,47.31774221,26.9,-0.90927496,0.00481983,-2.8857409,0.21223138,21.53,,,,2534.01,P-ETH-2580-130926
2026-09-12T12:58:45.045451,ETH,put,2560.0,2026-09-13,29.8807525,29.8807525,25.2,-0.78742448,0.00902383,-4.86644141,0.37708597,89.08,,,,2534.01,P-ETH-2560-130926
2026-09-12T12:58:45.045451,ETH,put,2550.0,2026-09-13,22.11443218,22.11443218,24.2,-0.69242364,0.01125975,-5.72177097,0.45675423,20.69,,,,2534.01,P-ETH-2550-130926
2026-09-12T12:58:45.045451,ETH,put,2540.0,2026-09-13,15.36981163,15.36981163,23.4,-0.57530562,0.01285156,-6.22602453,0.50900745,291.37,,,,2534.01,P-ETH-2540-130926
2026-09-12T12:58:45.045451,ETH,put,2530.0,2026-09-13,9.94781038,9.94781038,22.8,-0.44318867,0.01331825,-6.10250768,0.5130157,67.78,,,,2534.01,P-ETH-2530-130926
2026-09-12T12:58:45.045451,ETH,put,2520.0,2026-09-13,5.94305094,5.94305094,22.3,-0.31326631,0.01210361,-5.40822241,0.46041547,438.28,,,,2534.01,P-ETH-2520-130926
2026-09-12T12:58:45.045451,ETH,put,2510.0,2026-09-13,3.39374459,3.39374459,22.4,-0.20453215,0.0096413,-4.35218712,0.36860894,19.52,,,,2534.01,P-ETH-2510-130926
2026-09-12T12:58:45.045451,ETH,put,2500.0,2026-09-13,1.91257009,1.91257009,22.9,-0.12625604,0.00688955,-3.25069958,0.26930251,837.14,,,,2534.01,P-ETH-2500-130926
2026-09-12T12:58:45.045451,ETH,put,2490.0,2026-09-13,1.04232705,1.04232705,23.5,-0.07519786,0.00457401,-2.29246759,0.18426642,80.89,,,,2534.01,P-ETH-2490-130926
2026-09-12T12:58:45.045451,ETH,put,2480.0,2026-09-13,0.5907955,0.5907955,24.4,-0.04492085,0.00292541,-1.59615748,0.12296869,1424.7,,,,2534.01,P-ETH-2480-130926
2026-09-12T12:58:45.045451,ETH,put,2460.0,2026-09-13,0.19717757,0.19717757,26.5,-0.01587645,0.00113192,-0.72797744,0.05165847,958.04,,,,2534.01,P-ETH-2460-130926
2026-09-12T12:58:45.045451,ETH,put,2440.0,2026-09-13,0.1043287,0.1043287,30.1,-0.00792998,0.00054588,-0.45170913,0.02825648,1469.86,,,,2534.01,P-ETH-2440-130926
2026-09-12T12:58:45.045451,ETH,put,2420.0,2026-09-13,0.05422849,0.05422849,33.3,-0.00400132,0.0002683,-0.27279783,0.01539577,651.27,,,,2534.01,P-ETH-2420-130926
2026-09-12T12:58:45.045451,ETH,put,2400.0,2026-09-13,0.05424825,0.05424825,38.7,-0.00348895,0.00020451,-0.27990201,0.01361533,3401.33,,,,2534.01,P-ETH-2400-130926
2026-09-12T12:58:45.045451,ETH,put,2380.0,2026-09-13,0.05432832,0.05432832,44.0,-0.00309655,0.00016147,-0.28604008,0.01222996,1645.05,,,,2534.01,P-ETH-2380-130926
2026-09-12T12:58:45.045451,ETH,put,2360.0,2026-09-13,0.05443203,0.05443203,49.3,-0.00278596,0.00013099,-0.29144991,0.01111815,375.94,,,,2534.01,P-ETH-2360-130926
2026-09-12T12:58:45.045451,ETH,put,2340.0,2026-09-13,0.05475705,0.05475705,54.6,-0.00253336,0.00010851,-0.29631014,0.01020358,294.73,,,,2534.01,P-ETH-2340-130926
2026-09-12T12:58:45.045451,ETH,put,2320.0,2026-09-13,0.05477631,0.05477631,60.0,-0.00232356,9.144e-05,-0.30070665,0.00943588,503.91,,,,2534.01,P-ETH-2320-130926
2026-09-12T12:58:45.045451,ETH,call,2760.0,2026-09-13,0.05525591,0.05525591,57.6,0.00244443,9.943e-05,-0.30310233,0.00987976,1258.51,,,,2534.01,C-ETH-2760-130926
2026-09-12T12:58:45.045451,ETH,call,2720.0,2026-09-13,0.05543788,0.05543788,48.7,0.00285271,0.00013532,-0.29441812,0.01135864,245.44,,,,2534.01,C-ETH-2720-130926
2026-09-12T12:58:45.045451,ETH,call,2700.0,2026-09-13,0.0550971,0.0550971,44.0,0.00312202,0.000162,-0.28936095,0.01232018,1086.85,,,,2534.01,C-ETH-2700-130926
2026-09-12T12:58:45.045451,ETH,call,2680.0,2026-09-13,0.05541918,0.05541918,39.4,0.00345961,0.00019879,-0.28361699,0.01351279,1871.15,,,,2534.01,C-ETH-2680-130926
2026-09-12T12:58:45.045451,ETH,call,2660.0,2026-09-13,0.05559818,0.05559818,34.6,0.00388969,0.00025104,-0.27713513,0.01501039,3455.9,,,,2534.01,C-ETH-2660-130926
2026-09-12T12:58:45.045451,ETH,call,2640.0,2026-09-13,0.10529403,0.10529403,32.0,0.00753579,0.00048851,-0.46143379,0.02701652,4448.56,,,,2534.01,C-ETH-2640-130926
