ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-08-26T07:32:03.638447,ETH,put,2680.0,2026-08-26,217.95,217.95,123.2,-1.0,0.0,-0.0,0.0,0.05,,,,2462.05,P-ETH-2680-260826
2026-08-26T07:32:03.638447,ETH,put,2640.0,2026-08-26,177.95,177.95,103.4,-0.9999996,6e-08,-0.0001903,1.13e-06,0.15,,,,2462.05,P-ETH-2640-260826
2026-08-26T07:32:03.638447,ETH,put,2620.0,2026-08-26,157.95,157.95,93.3,-1.0,0.0,-0.0,0.0,0.01,,,,2462.05,P-ETH-2620-260826
2026-08-26T07:32:03.638447,ETH,put,2600.0,2026-08-26,137.95,137.95,82.9,-1.0,0.0,-0.0,0.0,4.0,,,,2462.05,P-ETH-2600-260826
2026-08-26T07:32:03.638447,ETH,put,2580.0,2026-08-26,117.95,117.95,72.4,-1.0,0.0,-0.0,0.0,0.0,,,,2462.05,P-ETH-2580-260826
2026-08-26T07:32:03.638447,ETH,put,2560.0,2026-08-26,97.95,97.95,61.7,-1.0,0.0,-0.0,0.0,40.47,,,,2462.05,P-ETH-2560-260826
2026-08-26T07:32:03.638447,ETH,put,2540.0,2026-08-26,77.95,77.95,50.6,-1.0,0.0,-0.0,0.0,0.99,,,,2462.05,P-ETH-2540-260826
2026-08-26T07:32:03.638447,ETH,put,2530.0,2026-08-26,67.95000082,67.95000082,44.9,-1.0,0.0,-0.0,0.0,2.0,,,,2462.05,P-ETH-2530-260826
2026-08-26T07:32:03.638447,ETH,put,2520.0,2026-08-26,57.95000518,57.95000518,39.2,-1.0,0.0,-0.0,0.0,5.54,,,,2462.05,P-ETH-2520-260826
2026-08-26T07:32:03.638447,ETH,put,2510.0,2026-08-26,48.03080669,48.03080669,36.2,-0.98453208,0.00177856,-2.28206283,0.02162711,1.02,,,,2462.05,P-ETH-2510-260826
2026-08-26T07:32:03.638447,ETH,put,2500.0,2026-08-26,38.38863699,38.38863699,36.3,-0.96114332,0.00397079,-4.78882944,0.04681374,70.39,,,,2462.05,P-ETH-2500-260826
