ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-08-17T05:06:45.786008,BTC,put,65000.0,2026-08-17,1490.8,1490.8,39.1,-1.0,0.0,-0.0,0.0,0.025,,,,63509.2,P-BTC-65000-170826
2026-08-17T05:06:45.786008,BTC,put,64800.0,2026-08-17,1290.8,1290.8,34.5,-1.0,0.0,-0.0,0.0,0.478,,,,63509.2,P-BTC-64800-170826
2026-08-17T05:06:45.786008,BTC,put,64600.0,2026-08-17,1090.80000002,1090.80000002,29.9,-1.0,0.0,-0.0,0.0,0.05,,,,63509.2,P-BTC-64600-170826
2026-08-17T05:06:45.786008,BTC,put,64400.0,2026-08-17,890.80001136,890.80001136,25.1,-1.0,0.0,-0.0,0.0,1.474,,,,63509.2,P-BTC-64400-170826
2026-08-17T05:06:45.786008,BTC,put,64200.0,2026-08-17,691.75935692,691.75935692,21.3,-0.98844494,0.00010004,-15.90857914,0.53832607,0.823,,,,63509.2,P-BTC-64200-170826
2026-08-17T05:06:45.786008,BTC,put,64000.0,2026-08-17,499.23913516,499.23913516,20.2,-0.93794906,0.0003859,-67.50135732,2.17819477,4.685,,,,63509.2,P-BTC-64000-170826
2026-08-17T05:06:45.786008,BTC,put,63800.0,2026-08-17,322.75550302,322.75550302,19.8,-0.81659765,0.00083012,-147.89192205,4.72870741,8.788,,,,63509.2,P-BTC-63800-170826
2026-08-17T05:06:45.786008,BTC,put,63600.0,2026-08-17,179.17875148,179.17875148,19.6,-0.60999262,0.00119176,-215.15382132,6.83356661,58.143,,,,63509.2,P-BTC-63600-170826
2026-08-17T05:06:45.786008,BTC,put,63400.0,2026-08-17,83.51465874,83.51465874,19.9,-0.36763249,0.00114939,-215.11935642,6.7107857,119.583,,,,63509.2,P-BTC-63400-170826
2026-08-17T05:06:45.786008,BTC,put,63200.0,2026-08-17,33.83634111,33.83634111,20.7,-0.18202054,0.00077152,-157.64715624,4.70609539,138.947,,,,63509.2,P-BTC-63200-170826
2026-08-17T05:06:45.786008,BTC,put,63000.0,2026-08-17,13.52732752,13.52732752,22.1,-0.08095003,0.00040953,-95.70207124,2.67143492,219.7,,,,63509.2,P-BTC-63000-170826
2026-08-17T05:06:45.786008,BTC,put,62800.0,2026-08-17,5.98901977,5.98901977,24.2,-0.03736688,0.00020335,-56.93208629,1.45191121,77.659,,,,63509.2,P-BTC-62800-170826
2026-08-17T05:06:45.786008,BTC,put,62600.0,2026-08-17,2.99651889,2.99651889,26.6,-0.01865087,0.00010349,-35.03777513,0.81269092,84.298,,,,63509.2,P-BTC-62600-170826
2026-08-17T05:06:45.786008,BTC,put,62400.0,2026-08-17,1.60522096,1.60522096,29.0,-0.00933611,5.267e-05,-20.83343136,0.44702298,69.342,,,,63509.2,P-BTC-62400-170826
2026-08-17T05:06:45.786008,BTC,put,62200.0,2026-08-17,1.04668378,1.04668378,31.9,-0.00613808,3.277e-05,-15.99622806,0.30900631,86.341,,,,63509.2,P-BTC-62200-170826
2026-08-17T05:06:45.786008,BTC,put,62000.0,2026-08-17,0.54752999,0.54752999,33.8,-0.00321739,1.735e-05,-9.52933351,0.17354324,115.419,,,,63509.2,P-BTC-62000-170826
2026-08-17T05:06:45.786008,BTC,put,61800.0,2026-08-17,0.54752014,0.54752014,37.9,-0.00289707,1.409e-05,-9.71530766,0.15789172,92.647,,,,63509.2,P-BTC-61800-170826
2026-08-17T05:06:45.786008,BTC,put,61600.0,2026-08-17,0.57087571,0.57087571,42.1,-0.00271561,1.197e-05,-10.17911037,0.14895126,266.166,,,,63509.2,P-BTC-61600-170826
2026-08-17T05:06:45.786008,BTC,put,61400.0,2026-08-17,0.54756349,0.54756349,45.9,-0.00242254,9.88e-06,-10.02840731,0.13434749,5.436,,,,63509.2,P-BTC-61400-170826
2026-08-17T05:06:45.786008,BTC,put,61200.0,2026-08-17,1.04509058,1.04509058,53.2,-0.00383273,1.289e-05,-17.56946375,0.20307966,202.733,,,,63509.2,P-BTC-61200-170826
2026-08-17T05:06:45.786008,BTC,put,60800.0,2026-08-17,0.1,0.1,50.4,-6.53e-05,3.7e-07,-0.33464606,0.0047199,312.484,,,,63509.2,P-BTC-60800-170826
2026-08-17T05:06:45.786008,BTC,call,65000.0,2026-08-17,0.54659387,0.54659387,32.6,0.00333668,1.856e-05,-9.51225005,0.17930877,4.213,,,,63509.2,C-BTC-65000-170826
2026-08-17T05:06:45.786008,BTC,call,64800.0,2026-08-17,0.48122973,0.48122973,28.3,0.00341693,2.181e-05,-8.44734407,0.18319708,365.415,,,,63509.2,C-BTC-64800-170826
2026-08-17T05:06:45.786008,BTC,call,64600.0,2026-08-17,0.54457375,0.54457375,24.7,0.00430272,3.078e-05,-9.04996838,0.22523917,161.897,,,,63509.2,C-BTC-64600-170826
2026-08-17T05:06:45.786008,BTC,call,64400.0,2026-08-17,1.04295765,1.04295765,22.2,0.00852453,6.258e-05,-14.95217765,0.41277768,216.222,,,,63509.2,C-BTC-64400-170826
2026-08-17T05:06:45.786008,BTC,call,64200.0,2026-08-17,3.43754972,3.43754972,21.1,0.02610956,0.0001715,-37.31400006,1.07942172,132.106,,,,63509.2,C-BTC-64200-170826
2026-08-17T05:06:45.786008,BTC,call,64000.0,2026-08-17,10.92851108,10.92851108,20.1,0.07356483,0.00041545,-81.56419489,2.48434971,424.016,,,,63509.2,C-BTC-64000-170826
2026-08-17T05:06:45.786008,BTC,call,63800.0,2026-08-17,34.43301098,34.43301098,19.7,0.19062612,0.00082558,-155.97942693,4.84319933,199.709,,,,63509.2,C-BTC-63800-170826
2026-08-17T05:06:45.786008,BTC,call,63600.0,2026-08-17,90.7707915,90.7707915,19.6,0.39200216,0.00117168,-219.47235103,6.84339732,176.956,,,,63509.2,C-BTC-63600-170826
2026-08-17T05:06:45.786008,BTC,call,63400.0,2026-08-17,195.53711591,195.53711591,20.0,0.62904882,0.00112957,-220.20010126,6.7301668,106.586,,,,63509.2,C-BTC-63400-170826
2026-08-17T05:06:45.786008,BTC,call,63200.0,2026-08-17,345.31624871,345.31624871,20.6,0.81221796,0.00076654,-164.92540655,4.79835471,94.242,,,,63509.2,C-BTC-63200-170826
2026-08-17T05:06:45.786008,BTC,call,63000.0,2026-08-17,524.99473057,524.99473057,22.0,0.90890397,0.00042659,-109.62599683,2.91836772,66.361,,,,63509.2,C-BTC-63000-170826
2026-08-17T05:06:45.786008,BTC,call,62800.0,2026-08-17,717.34369303,717.34369303,23.9,0.95307674,0.00022983,-72.83310215,1.74586377,21.754,,,,63509.2,C-BTC-62800-170826
2026-08-17T05:06:45.786008,BTC,call,62600.0,2026-08-17,914.27801263,914.27801263,25.9,0.97348979,0.00012944,-50.71088669,1.09327204,4.403,,,,63509.2,C-BTC-62600-170826
2026-08-17T05:06:45.786008,BTC,call,62400.0,2026-08-17,1112.83169616,1112.83169616,27.6,0.97971473,8.944e-05,-46.76495513,0.87280186,1.662,,,,63509.2,C-BTC-62400-170826
2026-08-17T05:06:45.786008,BTC,call,62200.0,2026-08-17,1311.95754591,1311.95754591,27.0,0.98666033,5.722e-05,-35.66935621,0.6096145,0.925,,,,63509.2,C-BTC-62200-170826
