ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-08-18T14:30:18.720113,BTC,put,65800.0,2026-08-19,850.91787737,850.91787737,22.0,-0.87633511,0.0002966,-78.56300922,6.57827965,0.494,,,,64994.3,P-BTC-65800-190826
2026-08-18T14:30:18.720113,BTC,put,65600.0,2026-08-19,675.58351041,675.58351041,20.9,-0.81991065,0.00039324,-97.79687054,8.4497342,0.295,,,,64994.3,P-BTC-65600-190826
2026-08-18T14:30:18.720113,BTC,put,65400.0,2026-08-19,514.46987319,514.46987319,20.0,-0.73683988,0.00050134,-118.60474599,10.50688742,7.836,,,,64994.3,P-BTC-65400-190826
2026-08-18T14:30:18.720113,BTC,put,65200.0,2026-08-19,375.5668737,375.5668737,19.6,-0.6287643,0.00058174,-137.08382922,12.1677217,5.685,,,,64994.3,P-BTC-65200-190826
2026-08-18T14:30:18.720113,BTC,put,65000.0,2026-08-19,261.9101703,261.9101703,19.5,-0.50854568,0.00061596,-144.16389988,12.83968099,26.935,,,,64994.3,P-BTC-65000-190826
2026-08-18T14:30:18.720113,BTC,put,64800.0,2026-08-19,173.83028335,173.83028335,19.5,-0.3803973,0.00059199,-136.79119637,12.26261942,28.778,,,,64994.3,P-BTC-64800-190826
2026-08-18T14:30:18.720113,BTC,put,64600.0,2026-08-19,110.46794864,110.46794864,19.6,-0.27794166,0.00051012,-123.1055489,10.79770687,84.502,,,,64994.3,P-BTC-64600-190826
2026-08-18T14:30:18.720113,BTC,put,64400.0,2026-08-19,69.46558134,69.46558134,20.1,-0.19256361,0.00040338,-103.58881607,8.80777028,125.923,,,,64994.3,P-BTC-64400-190826
2026-08-18T14:30:18.720113,BTC,put,64200.0,2026-08-19,44.73541069,44.73541069,20.9,-0.13074647,0.00030092,-83.6709052,6.83716809,145.584,,,,64994.3,P-BTC-64200-190826
2026-08-18T14:30:18.720113,BTC,put,64000.0,2026-08-19,29.88375058,29.88375058,21.9,-0.08969977,0.00021817,-67.13588801,5.21490349,199.831,,,,64994.3,P-BTC-64000-190826
2026-08-18T14:30:18.720113,BTC,put,63800.0,2026-08-19,20.52344966,20.52344966,23.1,-0.06390932,0.00015899,-54.98027124,4.02840247,86.26,,,,64994.3,P-BTC-63800-190826
2026-08-18T14:30:18.720113,BTC,put,63600.0,2026-08-19,14.92049869,14.92049869,24.5,-0.04498571,0.00011356,-44.14033039,3.05104512,85.976,,,,64994.3,P-BTC-63600-190826
2026-08-18T14:30:18.720113,BTC,put,63400.0,2026-08-19,11.23753323,11.23753323,26.0,-0.03323753,8.45e-05,-36.22941569,2.38399938,71.72,,,,64994.3,P-BTC-63400-190826
2026-08-18T14:30:18.720113,BTC,put,63200.0,2026-08-19,9.15981574,9.15981574,27.7,-0.02646687,6.535e-05,-32.09897278,1.97347454,71.616,,,,64994.3,P-BTC-63200-190826
2026-08-18T14:30:18.720113,BTC,put,63000.0,2026-08-19,7.19816713,7.19816713,29.2,-0.02050344,5.005e-05,-27.27366463,1.59182584,114.152,,,,64994.3,P-BTC-63000-190826
2026-08-18T14:30:18.720113,BTC,put,62800.0,2026-08-19,4.04164377,4.04164377,29.2,-0.01169153,3.091e-05,-16.83793737,0.98316497,119.747,,,,64994.3,P-BTC-62800-190826
2026-08-18T14:30:18.720113,BTC,put,62600.0,2026-08-19,2.15646536,2.15646536,29.2,-0.00682309,1.92e-05,-10.55214934,0.61339836,409.137,,,,64994.3,P-BTC-62600-190826
2026-08-18T14:30:18.720113,BTC,put,62400.0,2026-08-19,1.31092426,1.31092426,29.7,-0.00348909,1.07e-05,-5.73120521,0.33738507,132.903,,,,64994.3,P-BTC-62400-190826
