ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-09-06T16:15:13.772518,BTC,put,83600.0,2026-09-07,3898.3,3898.3,44.2,-1.0,0.0,-0.0,0.0,2.006,,,,79701.7,P-BTC-83600-070926
2026-09-06T16:15:13.772518,BTC,put,83200.0,2026-09-07,3498.3,3498.3,40.4,-1.0,0.0,-0.0,0.0,0.0,,,,79701.7,P-BTC-83200-070926
2026-09-06T16:15:13.772518,BTC,put,82800.0,2026-09-07,3099.38109595,3099.38109595,36.9,-0.99341601,1.51e-05,-13.71044444,0.69858863,1.01,,,,79701.7,P-BTC-82800-070926
2026-09-06T16:15:13.772518,BTC,put,82400.0,2026-09-07,2707.47687193,2707.47687193,35.6,-0.98084648,3.649e-05,-36.27700095,1.76608764,0.02,,,,79701.7,P-BTC-82400-070926
2026-09-06T16:15:13.772518,BTC,put,82200.0,2026-09-07,2511.44908538,2511.44908538,34.5,-0.97213987,4.997e-05,-49.78087448,2.42131631,0.075,,,,79701.7,P-BTC-82200-070926
2026-09-06T16:15:13.772518,BTC,put,82000.0,2026-09-07,2316.10360045,2316.10360045,33.3,-0.96434886,6.271e-05,-59.62670929,2.96868402,1.24,,,,79701.7,P-BTC-82000-070926
2026-09-06T16:15:13.772518,BTC,put,81800.0,2026-09-07,2119.98849601,2119.98849601,31.8,-0.95594223,7.707e-05,-68.46086069,3.52637354,0.006,,,,79701.7,P-BTC-81800-070926
2026-09-06T16:15:13.772518,BTC,put,81600.0,2026-09-07,1924.17412242,1924.17412242,30.2,-0.94712994,9.338e-05,-75.64326079,4.08013134,1.2,,,,79701.7,P-BTC-81600-070926
2026-09-06T16:15:13.772518,BTC,put,81400.0,2026-09-07,1733.37120774,1733.37120774,29.2,-0.93064498,0.00011804,-91.49489667,5.04494031,0.107,,,,79701.7,P-BTC-81400-070926
2026-09-06T16:15:13.772518,BTC,put,81200.0,2026-09-07,1548.86576354,1548.86576354,28.7,-0.90483857,0.00015009,-115.94371806,6.40407884,1.452,,,,79701.7,P-BTC-81200-070926
2026-09-06T16:15:13.772518,BTC,put,81000.0,2026-09-07,1371.20514758,1371.20514758,28.4,-0.87104198,0.00018593,-144.62865583,7.96087877,4.165,,,,79701.7,P-BTC-81000-070926
2026-09-06T16:15:13.772518,BTC,put,80800.0,2026-09-07,1199.32317739,1199.32317739,28.1,-0.83147309,0.0002231,-172.47768989,9.52271257,0.521,,,,79701.7,P-BTC-80800-070926
2026-09-06T16:15:13.772518,BTC,put,80600.0,2026-09-07,1034.44985674,1034.44985674,27.7,-0.78522758,0.00026054,-198.87845332,11.05027862,1.815,,,,79701.7,P-BTC-80600-070926
2026-09-06T16:15:13.772518,BTC,put,80400.0,2026-09-07,879.53977635,879.53977635,27.4,-0.73226497,0.00029667,-222.03866438,12.4596307,2.55,,,,79701.7,P-BTC-80400-070926
2026-09-06T16:15:13.772518,BTC,put,80200.0,2026-09-07,733.24811508,733.24811508,26.9,-0.67145603,0.00032817,-241.98655546,13.68021289,7.786,,,,79701.7,P-BTC-80200-070926
2026-09-06T16:15:13.772518,BTC,put,80000.0,2026-09-07,599.3486428,599.3486428,26.5,-0.60538021,0.00035439,-254.08038323,14.56699226,34.999,,,,79701.7,P-BTC-80000-070926
2026-09-06T16:15:13.772518,BTC,put,79800.0,2026-09-07,475.56501188,475.56501188,25.9,-0.53410957,0.00037409,-256.63586287,15.04172285,19.614,,,,79701.7,P-BTC-79800-070926
2026-09-06T16:15:13.772518,BTC,put,79600.0,2026-09-07,366.87481135,366.87481135,25.4,-0.45854382,0.00038039,-251.49680678,15.01552654,40.863,,,,79701.7,P-BTC-79600-070926
2026-09-06T16:15:13.772518,BTC,put,79400.0,2026-09-07,280.16124209,280.16124209,25.2,-0.38299558,0.00036756,-240.81045933,14.44285344,27.847,,,,79701.7,P-BTC-79400-070926
2026-09-06T16:15:13.772518,BTC,put,79200.0,2026-09-07,214.95492314,214.95492314,25.5,-0.31365153,0.00033757,-226.32276137,13.4184827,13.849,,,,79701.7,P-BTC-79200-070926
2026-09-06T16:15:13.772518,BTC,put,79000.0,2026-09-07,164.57840946,164.57840946,26.0,-0.25281032,0.00029887,-207.75069215,12.09683521,47.302,,,,79701.7,P-BTC-79000-070926
2026-09-06T16:15:13.772518,BTC,put,78800.0,2026-09-07,123.92218916,123.92218916,26.4,-0.2014799,0.00025725,-186.77753614,10.6416805,22.494,,,,79701.7,P-BTC-78800-070926
2026-09-06T16:15:13.772518,BTC,put,78600.0,2026-09-07,92.67549778,92.67549778,26.9,-0.15672075,0.00021659,-161.63728777,9.08316891,26.519,,,,79701.7,P-BTC-78600-070926
2026-09-06T16:15:13.772518,BTC,put,78400.0,2026-09-07,70.18729088,70.18729088,27.5,-0.12281178,0.00017878,-140.5071058,7.69447934,30.992,,,,79701.7,P-BTC-78400-070926
2026-09-06T16:15:13.772518,BTC,put,78200.0,2026-09-07,54.19525143,54.19525143,28.4,-0.09656489,0.00014603,-121.76138948,6.47341409,71.48,,,,79701.7,P-BTC-78200-070926
2026-09-06T16:15:13.772518,BTC,put,78000.0,2026-09-07,42.36737182,42.36737182,29.3,-0.07666185,0.00011886,-105.9150523,5.44696981,61.481,,,,79701.7,P-BTC-78000-070926
2026-09-06T16:15:13.772518,BTC,put,77600.0,2026-09-07,26.2578837,26.2578837,31.1,-0.04828485,7.787e-05,-78.49952042,3.79564192,75.434,,,,79701.7,P-BTC-77600-070926
2026-09-06T16:15:13.772518,BTC,put,77200.0,2026-09-07,19.24612587,19.24612587,33.8,-0.03423157,5.427e-05,-64.45063191,2.8710832,92.007,,,,79701.7,P-BTC-77200-070926
2026-09-06T16:15:13.772518,BTC,put,76800.0,2026-09-07,11.4277618,11.4277618,35.1,-0.0211402,3.471e-05,-45.08906291,1.92037675,188.324,,,,79701.7,P-BTC-76800-070926
2026-09-06T16:15:13.772518,BTC,call,84000.0,2026-09-07,2.6697363,2.6697363,38.9,0.00410698,7.69e-06,-11.63144263,0.45903641,417.579,,,,79701.7,C-BTC-84000-070926
2026-09-06T16:15:13.772518,BTC,call,83600.0,2026-09-07,3.92444843,3.92444843,37.4,0.00778017,1.365e-05,-20.36651138,0.80940977,42.484,,,,79701.7,C-BTC-83600-070926
2026-09-06T16:15:13.772518,BTC,call,83200.0,2026-09-07,6.59148065,6.59148065,36.4,0.01165422,2.026e-05,-27.81281523,1.15237688,165.222,,,,79701.7,C-BTC-83200-070926
2026-09-06T16:15:13.772518,BTC,call,82800.0,2026-09-07,11.83671916,11.83671916,35.7,0.0217236,3.466e-05,-47.27756552,1.96510424,112.242,,,,79701.7,C-BTC-82800-070926
2026-09-06T16:15:13.772518,BTC,call,82400.0,2026-09-07,18.2234987,18.2234987,34.2,0.03236703,5.067e-05,-62.94935721,2.74182663,73.376,,,,79701.7,C-BTC-82400-070926
2026-09-06T16:15:13.772518,BTC,call,82200.0,2026-09-07,22.70297156,22.70297156,33.4,0.04071385,6.223e-05,-74.61752331,3.30826443,40.927,,,,79701.7,C-BTC-82200-070926
2026-09-06T16:15:13.772518,BTC,call,82000.0,2026-09-07,27.30416439,27.30416439,32.4,0.04822294,7.388e-05,-82.57096929,3.79171161,121.918,,,,79701.7,C-BTC-82000-070926
2026-09-06T16:15:13.772518,BTC,call,81800.0,2026-09-07,30.72454353,30.72454353,30.9,0.05572825,8.681e-05,-88.43470693,4.25359007,49.297,,,,79701.7,C-BTC-81800-070926
2026-09-06T16:15:13.772518,BTC,call,81600.0,2026-09-07,35.12554737,35.12554737,29.5,0.06527582,0.00010304,-95.43652239,4.81399505,36.277,,,,79701.7,C-BTC-81600-070926
2026-09-06T16:15:13.772518,BTC,call,81400.0,2026-09-07,43.9439856,43.9439856,28.5,0.08073827,0.0001254,-108.59332677,5.66506407,30.168,,,,79701.7,C-BTC-81400-070926
2026-09-06T16:15:13.772518,BTC,call,81200.0,2026-09-07,59.49737633,59.49737633,28.1,0.1058106,0.00015478,-131.25460673,6.91956366,65.824,,,,79701.7,C-BTC-81200-070926
2026-09-06T16:15:13.772518,BTC,call,81000.0,2026-09-07,81.75811769,81.75811769,28.0,0.13776263,0.00018767,-156.92173917,8.33093202,57.97,,,,79701.7,C-BTC-81000-070926
2026-09-06T16:15:13.772518,BTC,call,80800.0,2026-09-07,109.82530784,109.82530784,27.7,0.17630838,0.00022244,-183.24014029,9.80109983,12.933,,,,79701.7,C-BTC-80800-070926
2026-09-06T16:15:13.772518,BTC,call,80600.0,2026-09-07,145.26552443,145.26552443,27.4,0.22092233,0.00025794,-207.52509809,11.23192435,49.568,,,,79701.7,C-BTC-80600-070926
2026-09-06T16:15:13.772518,BTC,call,80400.0,2026-09-07,189.93174696,189.93174696,27.1,0.27071237,0.00029137,-228.59337337,12.52816788,26.579,,,,79701.7,C-BTC-80400-070926
2026-09-06T16:15:13.772518,BTC,call,80200.0,2026-09-07,244.56146528,244.56146528,26.7,0.33184574,0.0003228,-247.98291662,13.73527038,24.25,,,,79701.7,C-BTC-80200-070926
