ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-09-04T01:08:37.721941,BTC,put,90000.0,2026-09-04,8919.0,8919.0,148.5,-1.0,0.0,-0.0,0.0,1.061,,,,81081.0,P-BTC-90000-040926
2026-09-04T01:08:37.721941,BTC,put,89000.0,2026-09-04,7919.0,7919.0,134.1,-1.0,0.0,-0.0,0.0,0.0,,,,81081.0,P-BTC-89000-040926
2026-09-04T01:08:37.721941,BTC,put,88000.0,2026-09-04,6919.0,6919.0,119.3,-1.0,0.0,-0.0,0.0,1.212,,,,81081.0,P-BTC-88000-040926
2026-09-04T01:08:37.721941,BTC,put,87000.0,2026-09-04,5919.0,5919.0,104.3,-1.0,0.0,-0.0,0.0,0.025,,,,81081.0,P-BTC-87000-040926
2026-09-04T01:08:37.721941,BTC,put,86000.0,2026-09-04,4919.0,4919.0,88.9,-1.0,0.0,-0.0,0.0,0.8,,,,81081.0,P-BTC-86000-040926
2026-09-04T01:08:37.721941,BTC,put,85000.0,2026-09-04,3919.00000002,3919.00000002,73.0,-1.0,0.0,-0.0,0.0,0.448,,,,81081.0,P-BTC-85000-040926
2026-09-04T01:08:37.721941,BTC,put,84000.0,2026-09-04,2932.89602178,2932.89602178,71.3,-0.97388831,4.122e-05,-98.4932459,1.73029045,1.705,,,,81081.0,P-BTC-84000-040926
2026-09-04T01:08:37.721941,BTC,put,83200.0,2026-09-04,2163.98180603,2163.98180603,68.1,-0.92771942,9.659e-05,-216.68015468,3.92844314,0.263,,,,81081.0,P-BTC-83200-040926
2026-09-04T01:08:37.721941,BTC,put,83000.0,2026-09-04,1975.67047559,1975.67047559,66.7,-0.91217589,0.00011458,-245.25154234,4.55188081,0.794,,,,81081.0,P-BTC-83000-040926
2026-09-04T01:08:37.721941,BTC,put,82800.0,2026-09-04,1789.00992101,1789.00992101,65.0,-0.89238852,0.00013581,-278.78359721,5.2836713,0.015,,,,81081.0,P-BTC-82800-040926
2026-09-04T01:08:37.721941,BTC,put,82600.0,2026-09-04,1607.74881028,1607.74881028,63.8,-0.8680847,0.00015983,-315.72863865,6.10030652,0.003,,,,81081.0,P-BTC-82600-040926
2026-09-04T01:08:37.721941,BTC,put,82500.0,2026-09-04,1516.93182735,1516.93182735,62.8,-0.85424968,0.00017283,-334.47042676,6.5292071,0.103,,,,81081.0,P-BTC-82500-040926
2026-09-04T01:08:37.721941,BTC,put,82400.0,2026-09-04,1427.47927934,1427.47927934,61.9,-0.83929916,0.00018643,-352.95517347,6.96540839,0.022,,,,81081.0,P-BTC-82400-040926
2026-09-04T01:08:37.721941,BTC,put,82200.0,2026-09-04,1256.52787337,1256.52787337,60.9,-0.80529809,0.00021528,-389.47418432,7.86333137,0.541,,,,81081.0,P-BTC-82200-040926
2026-09-04T01:08:37.721941,BTC,put,82000.0,2026-09-04,1089.52052756,1089.52052756,59.3,-0.76488307,0.00024549,-425.32289991,8.77504066,4.897,,,,81081.0,P-BTC-82000-040926
2026-09-04T01:08:37.721941,BTC,put,81800.0,2026-09-04,930.03830146,930.03830146,57.8,-0.71879794,0.00027671,-454.44055884,9.62944628,2.956,,,,81081.0,P-BTC-81800-040926
2026-09-04T01:08:37.721941,BTC,put,81600.0,2026-09-04,777.28698968,777.28698968,56.0,-0.66698329,0.00030833,-473.47022812,10.37590037,4.186,,,,81081.0,P-BTC-81600-040926
2026-09-04T01:08:37.721941,BTC,put,81500.0,2026-09-04,703.10803365,703.10803365,54.9,-0.63824129,0.00032362,-479.58742015,10.69738692,15.181,,,,81081.0,P-BTC-81500-040926
2026-09-04T01:08:37.721941,BTC,put,81400.0,2026-09-04,632.08047418,632.08047418,53.9,-0.60779669,0.00033856,-482.03670281,10.97010959,6.624,,,,81081.0,P-BTC-81400-040926
2026-09-04T01:08:37.721941,BTC,put,81200.0,2026-09-04,495.19281881,495.19281881,51.3,-0.54101231,0.00036744,-473.6321973,11.32813363,14.907,,,,81081.0,P-BTC-81200-040926
2026-09-04T01:08:37.721941,BTC,put,81000.0,2026-09-04,372.28248738,372.28248738,48.8,-0.46608476,0.00038637,-451.95000467,11.34711726,44.112,,,,81081.0,P-BTC-81000-040926
2026-09-04T01:08:37.721941,BTC,put,80800.0,2026-09-04,269.35082785,269.35082785,46.8,-0.38543229,0.00038736,-417.12163206,10.91567676,23.997,,,,81081.0,P-BTC-80800-040926
2026-09-04T01:08:37.721941,BTC,put,80600.0,2026-09-04,191.29178829,191.29178829,45.7,-0.30732268,0.00036241,-376.64582784,10.03299176,28.732,,,,81081.0,P-BTC-80600-040926
2026-09-04T01:08:37.721941,BTC,put,80500.0,2026-09-04,160.89219331,160.89219331,45.6,-0.27135584,0.00034235,-354.68595307,9.46237854,20.757,,,,81081.0,P-BTC-80500-040926
2026-09-04T01:08:37.721941,BTC,put,80400.0,2026-09-04,135.47034681,135.47034681,45.6,-0.23864178,0.0003193,-332.41873254,8.84691102,14.322,,,,81081.0,P-BTC-80400-040926
2026-09-04T01:08:37.721941,BTC,put,80200.0,2026-09-04,97.08706952,97.08706952,46.3,-0.18308576,0.00026876,-289.21004368,7.5707329,17.076,,,,81081.0,P-BTC-80200-040926
2026-09-04T01:08:37.721941,BTC,put,80000.0,2026-09-04,70.71001004,70.71001004,47.4,-0.13981534,0.00021965,-248.79477369,6.34826963,128.048,,,,81081.0,P-BTC-80000-040926
2026-09-04T01:08:37.721941,BTC,put,79800.0,2026-09-04,51.68523153,51.68523153,48.7,-0.10646686,0.00017624,-211.52792318,5.24311612,44.273,,,,81081.0,P-BTC-79800-040926
2026-09-04T01:08:37.721941,BTC,put,79600.0,2026-09-04,37.35309699,37.35309699,49.9,-0.08005095,0.00013913,-175.73273073,4.24584616,42.527,,,,81081.0,P-BTC-79600-040926
2026-09-04T01:08:37.721941,BTC,put,79500.0,2026-09-04,32.22132227,32.22132227,50.7,-0.06955708,0.00012322,-160.10976533,3.81425738,22.798,,,,81081.0,P-BTC-79500-040926
2026-09-04T01:08:37.721941,BTC,put,79400.0,2026-09-04,28.6142746,28.6142746,51.8,-0.06208386,0.00011024,-150.04834449,3.49248196,34.126,,,,81081.0,P-BTC-79400-040926
2026-09-04T01:08:37.721941,BTC,put,79200.0,2026-09-04,23.83149923,23.83149923,54.6,-0.05151425,9.007e-05,-136.85146621,3.01499623,58.861,,,,81081.0,P-BTC-79200-040926
2026-09-04T01:08:37.721941,BTC,put,79000.0,2026-09-04,21.65436678,21.65436678,58.1,-0.04535552,7.619e-05,-131.97930745,2.72303161,204.112,,,,81081.0,P-BTC-79000-040926
2026-09-04T01:08:37.721941,BTC,put,78800.0,2026-09-04,19.54838923,19.54838923,61.5,-0.03924829,6.422e-05,-123.91338261,2.42232256,39.241,,,,81081.0,P-BTC-78800-040926
2026-09-04T01:08:37.721941,BTC,put,78600.0,2026-09-04,16.98829862,16.98829862,64.3,-0.0330756,5.354e-05,-112.3053462,2.10554048,41.948,,,,81081.0,P-BTC-78600-040926
2026-09-04T01:08:37.721941,BTC,put,78500.0,2026-09-04,15.56056335,15.56056335,65.5,-0.03016324,4.872e-05,-105.96447677,1.95110278,114.529,,,,81081.0,P-BTC-78500-040926
2026-09-04T01:08:37.721941,BTC,put,78400.0,2026-09-04,13.41558306,13.41558306,66.0,-0.02667682,4.353e-05,-96.66216419,1.76160026,169.6,,,,81081.0,P-BTC-78400-040926
2026-09-04T01:08:37.721941,BTC,put,78200.0,2026-09-04,11.62865897,11.62865897,68.6,-0.02263079,3.652e-05,-87.42943706,1.53444625,191.902,,,,81081.0,P-BTC-78200-040926
2026-09-04T01:08:37.721941,BTC,put,78000.0,2026-09-04,9.76537267,9.76537267,70.9,-0.01817118,2.961e-05,-74.33908887,1.27396067,275.633,,,,81081.0,P-BTC-78000-040926
2026-09-04T01:08:37.721941,BTC,put,77800.0,2026-09-04,7.80433794,7.80433794,72.5,-0.01458568,2.397e-05,-63.01043209,1.05532924,156.369,,,,81081.0,P-BTC-77800-040926
2026-09-04T01:08:37.721941,BTC,put,77600.0,2026-09-04,5.81129143,5.81129143,73.4,-0.01112949,1.872e-05,-50.53888377,0.83515526,53.198,,,,81081.0,P-BTC-77600-040926
2026-09-04T01:08:37.721941,BTC,put,77500.0,2026-09-04,4.8751587,4.8751587,73.6,-0.00942535,1.616e-05,-43.80015141,0.72248749,76.543,,,,81081.0,P-BTC-77500-040926
2026-09-04T01:08:37.721941,BTC,put,77400.0,2026-09-04,3.89603566,3.89603566,73.4,-0.00772058,1.36e-05,-36.66612203,0.60645541,71.189,,,,81081.0,P-BTC-77400-040926
2026-09-04T01:08:37.721941,BTC,put,77200.0,2026-09-04,2.92224287,2.92224287,74.5,-0.00586566,1.052e-05,-29.17965992,0.4757262,85.579,,,,81081.0,P-BTC-77200-040926
2026-09-04T01:08:37.721941,BTC,put,77000.0,2026-09-04,1.94505263,1.94505263,74.6,-0.00404346,7.54e-06,-20.9776744,0.34148236,158.777,,,,81081.0,P-BTC-77000-040926
2026-09-04T01:08:37.721941,BTC,put,76800.0,2026-09-04,1.02197847,1.02197847,73.2,-0.00227673,4.58e-06,-12.25848264,0.20355173,75.779,,,,81081.0,P-BTC-76800-040926
2026-09-04T01:08:37.721941,BTC,put,76600.0,2026-09-04,1.016868,1.016868,76.3,-0.00218833,4.24e-06,-12.34032751,0.1963863,71.23,,,,81081.0,P-BTC-76600-040926
2026-09-04T01:08:37.721941,BTC,put,76500.0,2026-09-04,1.01974929,1.01974929,77.9,-0.00214675,4.08e-06,-12.38148675,0.19299259,73.992,,,,81081.0,P-BTC-76500-040926
2026-09-04T01:08:37.721941,BTC,put,76400.0,2026-09-04,1.01954059,1.01954059,79.5,-0.00210678,3.93e-06,-12.419633,0.18974085,120.733,,,,81081.0,P-BTC-76400-040926
2026-09-04T01:08:37.721941,BTC,put,76200.0,2026-09-04,0.5318499,0.5318499,78.1,-0.00117645,2.35e-06,-7.17110683,0.11155576,29.818,,,,81081.0,P-BTC-76200-040926
2026-09-04T01:08:37.721941,BTC,put,76000.0,2026-09-04,0.53299077,0.53299077,81.1,-0.0011353,2.19e-06,-7.21049188,0.10797493,71.181,,,,81081.0,P-BTC-76000-040926
2026-09-04T01:08:37.721941,BTC,put,75800.0,2026-09-04,0.5351242,0.5351242,84.2,-0.00109699,2.05e-06,-7.24849047,0.1046304,32.569,,,,81081.0,P-BTC-75800-040926
2026-09-04T01:08:37.721941,BTC,put,75600.0,2026-09-04,0.53421148,0.53421148,87.2,-0.00106127,1.92e-06,-7.28424777,0.10150601,49.03,,,,81081.0,P-BTC-75600-040926
2026-09-04T01:08:37.721941,BTC,put,75500.0,2026-09-04,0.56875944,0.56875944,89.2,-0.00106851,1.89e-06,-7.47412996,0.10213973,41.82,,,,81081.0,P-BTC-75500-040926
2026-09-04T01:08:37.721941,BTC,put,75000.0,2026-09-04,1.02339309,1.02339309,101.8,-0.0016741,2.49e-06,-12.89932976,0.15396028,280.758,,,,81081.0,P-BTC-75000-040926
2026-09-04T01:08:37.721941,BTC,put,74500.0,2026-09-04,0.53805527,0.53805527,103.9,-0.0009006,1.38e-06,-7.46473815,0.08729898,85.246,,,,81081.0,P-BTC-74500-040926
2026-09-04T01:08:37.721941,BTC,put,74000.0,2026-09-04,0.53822192,0.53822192,111.5,-0.00084279,1.21e-06,-7.53682156,0.08213256,171.111,,,,81081.0,P-BTC-74000-040926
2026-09-04T01:08:37.721941,BTC,put,73500.0,2026-09-04,0.53743865,0.53743865,119.1,-0.00079201,1.07e-06,-7.60420073,0.07756703,48.353,,,,81081.0,P-BTC-73500-040926
2026-09-04T01:08:37.721941,BTC,put,73000.0,2026-09-04,0.53780129,0.53780129,126.8,-0.00074701,9.6e-07,-7.66665614,0.07350055,119.947,,,,81081.0,P-BTC-73000-040926
2026-09-04T01:08:37.721941,BTC,put,72500.0,2026-09-04,0.53934326,0.53934326,134.5,-0.00070684,8.6e-07,-7.72630407,0.06984939,71.786,,,,81081.0,P-BTC-72500-040926
2026-09-04T01:08:37.721941,BTC,put,72000.0,2026-09-04,0.53938043,0.53938043,142.2,-0.00067073,7.7e-07,-7.78258648,0.06655031,81.177,,,,81081.0,P-BTC-72000-040926
2026-09-04T01:08:37.721941,BTC,put,71500.0,2026-09-04,0.53972776,0.53972776,149.9,-0.00063809,7e-07,-7.83531462,0.06355739,76.506,,,,81081.0,P-BTC-71500-040926
2026-09-04T01:08:37.721941,BTC,put,71000.0,2026-09-04,0.54008282,0.54008282,157.6,-0.00060843,6.4e-07,-7.88577359,0.06082417,54.325,,,,81081.0,P-BTC-71000-040926
2026-09-04T01:08:37.721941,BTC,put,70500.0,2026-09-04,0.54069279,0.54069279,165.4,-0.00058135,5.8e-07,-7.93405135,0.05831815,54.102,,,,81081.0,P-BTC-70500-040926
2026-09-04T01:08:37.721941,BTC,put,70000.0,2026-09-04,0.54000593,0.54000593,173.2,-0.00054852,5.3e-07,-7.86357713,0.0552668,268.157,,,,81081.0,P-BTC-70000-040926
2026-09-04T01:08:37.721941,BTC,put,69500.0,2026-09-04,0.54213201,0.54213201,181.1,-0.00053367,4.9e-07,-8.0244039,0.05387913,29.154,,,,81081.0,P-BTC-69500-040926
2026-09-04T01:08:37.721941,BTC,put,69000.0,2026-09-04,0.54127011,0.54127011,189.0,-0.00051253,4.5e-07,-8.06614878,0.05190298,111.848,,,,81081.0,P-BTC-69000-040926
