ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-08-26T09:10:37.050735,BTC,put,83600.0,2026-08-26,4784.2,4784.2,,-1.0,0.0,-0.0,0.0,0.294,,,,78815.1,P-BTC-83600-260826
2026-08-26T09:10:37.050735,BTC,put,83200.0,2026-08-26,4384.2,4384.2,,-1.0,0.0,-0.0,0.0,0.065,,,,78815.1,P-BTC-83200-260826
2026-08-26T09:10:37.050735,BTC,put,82800.0,2026-08-26,3984.2,3984.2,,-1.0,0.0,-0.0,0.0,0.15,,,,78815.1,P-BTC-82800-260826
2026-08-26T09:10:37.050735,BTC,put,82400.0,2026-08-26,3584.2,3584.2,,-1.0,0.0,-0.0,0.0,0.054,,,,78815.1,P-BTC-82400-260826
2026-08-26T09:10:37.050735,BTC,put,82000.0,2026-08-26,3184.2,3184.2,,-1.0,0.0,-0.0,0.0,0.092,,,,78815.1,P-BTC-82000-260826
2026-08-26T09:10:37.050735,BTC,put,81800.0,2026-08-26,2984.2,2984.2,,-1.0,0.0,-0.0,0.0,0.0,,,,78815.1,P-BTC-81800-260826
2026-08-26T09:10:37.050735,BTC,put,81600.0,2026-08-26,2784.2,2784.2,,-1.0,0.0,-0.0,0.0,0.008,,,,78815.1,P-BTC-81600-260826
2026-08-26T09:10:37.050735,BTC,put,81400.0,2026-08-26,2584.2,2584.2,,-1.0,0.0,-0.0,0.0,0.025,,,,78815.1,P-BTC-81400-260826
2026-08-26T09:10:37.050735,BTC,put,81200.0,2026-08-26,2384.2,2384.2,,-1.0,0.0,-0.0,0.0,0.299,,,,78815.1,P-BTC-81200-260826
2026-08-26T09:10:37.050735,BTC,put,81000.0,2026-08-26,2182.1,2182.1,,-1.0,0.0,-0.0,0.0,3.872,,,,78815.1,P-BTC-81000-260826
2026-08-26T09:10:37.050735,BTC,put,80800.0,2026-08-26,1984.2,1984.2,,-1.0,0.0,-0.0,0.0,1.096,,,,78815.1,P-BTC-80800-260826
2026-08-26T09:10:37.050735,BTC,put,80600.0,2026-08-26,1784.2,1784.2,,-1.0,0.0,-0.0,0.0,1.413,,,,78815.1,P-BTC-80600-260826
2026-08-26T09:10:37.050735,BTC,put,80400.0,2026-08-26,1584.2,1584.2,,-1.0,0.0,-0.0,0.0,0.67,,,,78815.1,P-BTC-80400-260826
2026-08-26T09:10:37.050735,BTC,put,80200.0,2026-08-26,1384.2,1384.2,,-0.98946498,4.757e-05,-69.46059434,0.39487793,0.552,,,,78815.1,P-BTC-80200-260826
2026-08-26T09:10:37.050735,BTC,put,80000.0,2026-08-26,1182.10407274,1182.10407274,,-1.0,0.0,-0.0,0.0,1.852,,,,78815.1,P-BTC-80000-260826
2026-08-26T09:10:37.050735,BTC,put,79800.0,2026-08-26,984.43758994,984.43758994,,-0.98780594,7.417e-05,-57.43350965,0.44840166,0.326,,,,78815.1,P-BTC-79800-260826
2026-08-26T09:10:37.050735,BTC,put,79600.0,2026-08-26,788.08501928,788.08501928,21.1,-0.97575953,0.00014406,-95.65507007,0.80599003,1.347,,,,78815.1,P-BTC-79600-260826
2026-08-26T09:10:37.050735,BTC,put,79400.0,2026-08-26,597.29685937,597.29685937,20.2,-0.91811354,0.00037526,-259.14281622,2.1420613,3.573,,,,78815.1,P-BTC-79400-260826
2026-08-26T09:10:37.050735,BTC,put,79200.0,2026-08-26,418.43360341,418.43360341,19.4,-0.8530162,0.00063006,-356.75335553,3.2551904,7.338,,,,78815.1,P-BTC-79200-260826
2026-08-26T09:10:37.050735,BTC,put,79000.0,2026-08-26,264.96483685,264.96483685,19.2,-0.66976432,0.00094889,-587.50683625,5.1279658,44.314,,,,78815.1,P-BTC-79000-260826
2026-08-26T09:10:37.050735,BTC,put,78800.0,2026-08-26,145.07593235,145.07593235,18.7,-0.4619443,0.00104144,-643.25530156,5.62221067,44.438,,,,78815.1,P-BTC-78800-260826
2026-08-26T09:10:37.050735,BTC,put,78600.0,2026-08-26,66.09790083,66.09790083,18.3,-0.28272545,0.00089579,-542.49239062,4.78632802,157.288,,,,78815.1,P-BTC-78600-260826
2026-08-26T09:10:37.050735,BTC,put,78400.0,2026-08-26,25.57177229,25.57177229,18.4,-0.12536651,0.00054782,-329.86037688,2.92038211,155.499,,,,78815.1,P-BTC-78400-260826
2026-08-26T09:10:37.050735,BTC,put,78200.0,2026-08-26,8.10451414,8.10451414,18.4,-0.05056861,0.00027588,-166.79224433,1.47281038,266.467,,,,78815.1,P-BTC-78200-260826
2026-08-26T09:10:37.050735,BTC,put,78000.0,2026-08-26,3.18068863,3.18068863,19.7,-0.03558208,0.00017206,-151.47213264,1.10844752,511.647,,,,78815.1,P-BTC-78000-260826
2026-08-26T09:10:37.050735,BTC,put,77800.0,2026-08-26,1.73447907,1.73447907,21.8,-0.02476832,0.00010898,-131.04149307,0.82111897,239.389,,,,78815.1,P-BTC-77800-260826
