ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-08-15T09:03:48.549804,BTC,put,66400.0,2026-08-15,3470.9,3470.9,81.8,-1.0,0.0,0.0,0.0,0.285,,,,62929.1,P-BTC-66400-150826
2026-08-15T09:03:48.549804,BTC,put,66000.0,2026-08-15,3070.9,3070.9,73.6,-1.0,0.0,-0.0,0.0,0.025,,,,62929.1,P-BTC-66000-150826
2026-08-15T09:03:48.549804,BTC,put,65600.0,2026-08-15,2670.9,2670.9,65.2,-1.0,0.0,-0.0,0.0,1.607,,,,62929.1,P-BTC-65600-150826
2026-08-15T09:03:48.549804,BTC,put,65200.0,2026-08-15,2270.9,2270.9,56.7,-1.0,0.0,-0.0,0.0,0.01,,,,62929.1,P-BTC-65200-150826
2026-08-15T09:03:48.549804,BTC,put,65000.0,2026-08-15,2070.9,2070.9,52.3,-1.0,0.0,-0.0,0.0,0.52,,,,62929.1,P-BTC-65000-150826
2026-08-15T09:03:48.549804,BTC,put,64800.0,2026-08-15,1870.9,1870.9,47.9,-1.0,0.0,-0.0,0.0,0.009,,,,62929.1,P-BTC-64800-150826
2026-08-15T09:03:48.549804,BTC,put,64600.0,2026-08-15,1670.9,1670.9,43.5,-1.0,0.0,-0.0,0.0,0.29,,,,62929.1,P-BTC-64600-150826
2026-08-15T09:03:48.549804,BTC,put,64400.0,2026-08-15,1470.9,1470.9,38.9,-1.0,0.0,-0.0,0.0,2.235,,,,62929.1,P-BTC-64400-150826
2026-08-15T09:03:48.549804,BTC,put,64200.0,2026-08-15,1270.9,1270.9,34.3,-1.0,0.0,-0.0,0.0,0.445,,,,62929.1,P-BTC-64200-150826
2026-08-15T09:03:48.549804,BTC,put,64000.0,2026-08-15,1070.9,1070.9,29.7,-1.0,0.0,-0.0,0.0,2.786,,,,62929.1,P-BTC-64000-150826
2026-08-15T09:03:48.549804,BTC,put,63800.0,2026-08-15,870.9,870.9,24.9,-1.0,0.0,-0.0,0.0,4.802,,,,62929.1,P-BTC-63800-150826
2026-08-15T09:03:48.549804,BTC,put,63600.0,2026-08-15,670.90000007,670.90000007,19.9,-1.0,0.0,-0.0,0.0,9.849,,,,62929.1,P-BTC-63600-150826
2026-08-15T09:03:48.549804,BTC,put,63400.0,2026-08-15,470.90060131,470.90060131,14.8,-1.0,0.0,-0.0,0.0,13.706,,,,62929.1,P-BTC-63400-150826
2026-08-15T09:03:48.549804,BTC,put,63200.0,2026-08-15,272.07587439,272.07587439,10.1,-0.97793852,0.00039196,-28.82421739,0.60647895,25.069,,,,62929.1,P-BTC-63200-150826
2026-08-15T09:03:48.549804,BTC,put,63000.0,2026-08-15,93.12489665,93.12489665,7.9,-0.71497187,0.00272609,-172.6554999,3.91337951,143.492,,,,62929.1,P-BTC-63000-150826
2026-08-15T09:03:48.549804,BTC,put,62800.0,2026-08-15,17.9908526,17.9908526,9.6,-0.20046084,0.00181954,-176.37473037,3.23140016,322.519,,,,62929.1,P-BTC-62800-150826
2026-08-15T09:03:48.549804,BTC,put,62600.0,2026-08-15,3.29890709,3.29890709,11.7,-0.04249138,0.00047201,-70.83716488,1.04323196,235.16,,,,62929.1,P-BTC-62600-150826
2026-08-15T09:03:48.549804,BTC,put,62400.0,2026-08-15,0.97302585,0.97302585,14.4,-0.01213252,0.00013359,-30.38260038,0.36350797,169.347,,,,62929.1,P-BTC-62400-150826
2026-08-15T09:03:48.549804,BTC,put,62200.0,2026-08-15,0.4020856,0.4020856,17.1,-0.00456205,4.733e-05,-15.31154836,0.15360728,141.569,,,,62929.1,P-BTC-62200-150826
2026-08-15T09:03:48.549804,BTC,put,62000.0,2026-08-15,0.16709448,0.16709448,19.6,-0.0018011,1.791e-05,-7.57610026,0.06643494,238.527,,,,62929.1,P-BTC-62000-150826
2026-08-15T09:03:48.549804,BTC,put,61800.0,2026-08-15,0.1,0.1,22.4,-0.00081693,7.72e-06,-4.13280802,0.03222776,112.395,,,,62929.1,P-BTC-61800-150826
2026-08-15T09:03:48.549804,BTC,put,61600.0,2026-08-15,0.1,0.1,26.1,-0.00036249,3.31e-06,-2.14157457,0.01520107,53.985,,,,62929.1,P-BTC-61600-150826
2026-08-15T09:03:48.549804,BTC,put,61400.0,2026-08-15,0.1,0.1,29.7,-2e-08,0.0,-0.00014431,1.44e-06,247.918,,,,62929.1,P-BTC-61400-150826
2026-08-15T09:03:48.549804,BTC,call,66400.0,2026-08-15,0.1,0.1,60.8,0.0,0.0,-3.3e-07,0.0,215.593,,,,62929.1,C-BTC-66400-150826
2026-08-15T09:03:48.549804,BTC,call,66000.0,2026-08-15,0.1,0.1,54.4,0.0,0.0,-9.01e-06,5e-08,81.952,,,,62929.1,C-BTC-66000-150826
2026-08-15T09:03:48.549804,BTC,call,65600.0,2026-08-15,0.1,0.1,48.0,0.0,0.0,-3.615e-05,2.3e-07,90.742,,,,62929.1,C-BTC-65600-150826
2026-08-15T09:03:48.549804,BTC,call,65200.0,2026-08-15,0.1,0.1,41.4,1e-08,0.0,-8.533e-05,6.1e-07,55.616,,,,62929.1,C-BTC-65200-150826
2026-08-15T09:03:48.549804,BTC,call,65000.0,2026-08-15,0.1,0.1,38.1,1e-08,0.0,-9.614e-05,7.5e-07,88.727,,,,62929.1,C-BTC-65000-150826
2026-08-15T09:03:48.549804,BTC,call,64800.0,2026-08-15,0.1,0.1,34.7,2e-08,0.0,-0.00014461,1.22e-06,146.747,,,,62929.1,C-BTC-64800-150826
2026-08-15T09:03:48.549804,BTC,call,64600.0,2026-08-15,0.1,0.1,31.3,4e-08,0.0,-0.0002964,2.72e-06,52.062,,,,62929.1,C-BTC-64600-150826
2026-08-15T09:03:48.549804,BTC,call,64400.0,2026-08-15,0.1,0.1,27.9,6e-08,0.0,-0.00033686,3.47e-06,80.685,,,,62929.1,C-BTC-64400-150826
2026-08-15T09:03:48.549804,BTC,call,64200.0,2026-08-15,0.1,0.1,24.4,6e-08,0.0,-0.00031161,3.71e-06,127.112,,,,62929.1,C-BTC-64200-150826
2026-08-15T09:03:48.549804,BTC,call,64000.0,2026-08-15,0.1,0.1,20.9,7e-08,0.0,-0.00029743,4.17e-06,330.318,,,,62929.1,C-BTC-64000-150826
2026-08-15T09:03:48.549804,BTC,call,63800.0,2026-08-15,0.1,0.1,17.3,1.4e-07,0.0,-0.0005271,8.83e-06,162.098,,,,62929.1,C-BTC-63800-150826
2026-08-15T09:03:48.549804,BTC,call,63600.0,2026-08-15,0.1,0.1,13.6,1.39e-06,5e-08,-0.00392774,7.791e-05,209.019,,,,62929.1,C-BTC-63600-150826
2026-08-15T09:03:48.549804,BTC,call,63400.0,2026-08-15,0.1,0.1,9.9,8.229e-05,2.65e-06,-0.16747023,0.00379743,320.297,,,,62929.1,C-BTC-63400-150826
2026-08-15T09:03:48.549804,BTC,call,63200.0,2026-08-15,0.49446449,0.49446449,7.2,0.01154352,0.00025393,-14.66548315,0.34809714,347.197,,,,62929.1,C-BTC-63200-150826
2026-08-15T09:03:48.549804,BTC,call,63000.0,2026-08-15,23.3438034,23.3438034,7.7,0.28906129,0.00268728,-177.47843779,3.93969363,172.026,,,,62929.1,C-BTC-63000-150826
2026-08-15T09:03:48.549804,BTC,call,62800.0,2026-08-15,140.33454481,140.33454481,7.4,0.83671471,0.00186969,-132.73338177,2.842163,39.05,,,,62929.1,C-BTC-62800-150826
2026-08-15T09:03:48.549804,BTC,call,62600.0,2026-08-15,330.9181205,330.9181205,5.0,0.97153554,0.00037556,-46.12843877,0.75078433,29.415,,,,62929.1,C-BTC-62600-150826
2026-08-15T09:03:48.549804,BTC,call,62400.0,2026-08-15,530.10653413,530.10653413,5.0,0.98875867,0.00012665,-28.0737882,0.34019793,14.501,,,,62929.1,C-BTC-62400-150826
2026-08-15T09:03:48.549804,BTC,call,62200.0,2026-08-15,729.28612526,729.28612526,5.0,0.99543673,4.734e-05,-15.3200791,0.15362211,2.272,,,,62929.1,C-BTC-62200-150826
2026-08-15T09:03:48.549804,BTC,call,62000.0,2026-08-15,929.26706828,929.26706828,5.0,0.99820378,1.787e-05,-7.55238935,0.0662839,2.959,,,,62929.1,C-BTC-62000-150826
2026-08-15T09:03:48.549804,BTC,call,61800.0,2026-08-15,1129.18079475,1129.18079475,5.0,0.99918151,7.73e-06,-4.14078474,0.03228425,1.269,,,,62929.1,C-BTC-61800-150826
2026-08-15T09:03:48.549804,BTC,call,61600.0,2026-08-15,1329.11882602,1329.11882602,5.0,0.99963693,3.32e-06,-2.14522278,0.01522283,0.757,,,,62929.1,C-BTC-61600-150826
2026-08-15T09:03:48.549804,BTC,call,61400.0,2026-08-15,1529.10396679,1529.10396679,5.0,0.99986878,1.2e-06,-0.88513935,0.00588676,0.111,,,,62929.1,C-BTC-61400-150826
