ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-08-15T13:16:42.842942,ETH,put,2000.0,2026-08-16,115.61,115.61,53.4,-1.0,0.0,-0.0,0.0,0.01,,,,1884.39,P-ETH-2000-160826
2026-08-15T13:16:42.842942,ETH,put,1980.0,2026-08-16,95.61,95.61,45.6,-1.0,0.0,-0.0,0.0,0.5,,,,1884.39,P-ETH-1980-160826
2026-08-15T13:16:42.842942,ETH,put,1960.0,2026-08-16,75.61,75.61,37.5,-1.0,0.0,-0.0,0.0,9.0,,,,1884.39,P-ETH-1960-160826
2026-08-15T13:16:42.842942,ETH,put,1940.0,2026-08-16,55.61000001,55.61000001,29.0,-1.0,0.0,-0.0,0.0,1.98,,,,1884.39,P-ETH-1940-160826
2026-08-15T13:16:42.842942,ETH,put,1920.0,2026-08-16,35.61281206,35.61281206,20.2,-0.99177311,0.00152998,-0.17418901,0.021561,13.53,,,,1884.39,P-ETH-1920-160826
2026-08-15T13:16:42.842942,ETH,put,1910.0,2026-08-16,26.19773158,26.19773158,19.7,-0.92495608,0.00803861,-1.31755415,0.13591738,4.95,,,,1884.39,P-ETH-1910-160826
2026-08-15T13:16:42.842942,ETH,put,1900.0,2026-08-16,17.49763866,17.49763866,19.0,-0.80719994,0.01536489,-2.57667371,0.26279105,141.05,,,,1884.39,P-ETH-1900-160826
2026-08-15T13:16:42.842942,ETH,put,1890.0,2026-08-16,10.25368406,10.25368406,18.5,-0.62199855,0.02140676,-3.56487844,0.36483628,35.73,,,,1884.39,P-ETH-1890-160826
2026-08-15T13:16:42.842942,ETH,put,1880.0,2026-08-16,5.07239842,5.07239842,18.3,-0.39979459,0.0219023,-3.59779814,0.3707439,759.72,,,,1884.39,P-ETH-1880-160826
2026-08-15T13:16:42.842942,ETH,put,1870.0,2026-08-16,2.16355864,2.16355864,18.5,-0.20993127,0.01599548,-2.74117494,0.27654588,125.72,,,,1884.39,P-ETH-1870-160826
2026-08-15T13:16:42.842942,ETH,put,1860.0,2026-08-16,0.83481025,0.83481025,19.2,-0.09565905,0.00900768,-1.69191961,0.16304287,1754.05,,,,1884.39,P-ETH-1860-160826
2026-08-15T13:16:42.842942,ETH,put,1850.0,2026-08-16,0.29483333,0.29483333,20.0,-0.03802159,0.00421424,-0.85677479,0.07935849,163.17,,,,1884.39,P-ETH-1850-160826
2026-08-15T13:16:42.842942,ETH,put,1840.0,2026-08-16,0.10264967,0.10264967,20.9,-0.01439381,0.0017745,-0.39756245,0.03507894,2700.29,,,,1884.39,P-ETH-1840-160826
2026-08-15T13:16:42.842942,ETH,put,1830.0,2026-08-16,0.10321924,0.10321924,25.0,-0.0122603,0.00129283,-0.41359544,0.03053933,256.1,,,,1884.39,P-ETH-1830-160826
2026-08-15T13:16:42.842942,ETH,put,1820.0,2026-08-16,0.05384129,0.05384129,26.8,-0.0064088,0.0006828,-0.2512749,0.01729967,2253.97,,,,1884.39,P-ETH-1820-160826
2026-08-15T13:16:42.842942,ETH,put,1800.0,2026-08-16,0.05420718,0.05420718,34.3,-0.0051186,0.00043757,-0.26309385,0.0141702,1604.83,,,,1884.39,P-ETH-1800-160826
2026-08-15T13:16:42.842942,ETH,put,1780.0,2026-08-16,0.05429009,0.05429009,41.6,-0.00427723,0.00030671,-0.27243983,0.01207276,1044.23,,,,1884.39,P-ETH-1780-160826
2026-08-15T13:16:42.842942,ETH,call,2000.0,2026-08-16,0.05553645,0.05553645,42.9,0.00419918,0.00029187,-0.27701467,0.01187542,673.59,,,,1884.39,C-ETH-2000-160826
2026-08-15T13:16:42.842942,ETH,call,1980.0,2026-08-16,0.05563954,0.05563954,36.4,0.00487809,0.00039341,-0.26857439,0.01357584,469.13,,,,1884.39,C-ETH-1980-160826
2026-08-15T13:16:42.842942,ETH,call,1960.0,2026-08-16,0.05582415,0.05582415,29.7,0.00587027,0.0005686,-0.25828948,0.01600507,1333.06,,,,1884.39,C-ETH-1960-160826
2026-08-15T13:16:42.842942,ETH,call,1940.0,2026-08-16,0.10646486,0.10646486,24.6,0.01246329,0.00132449,-0.4153437,0.0309774,2598.59,,,,1884.39,C-ETH-1940-160826
2026-08-15T13:16:42.842942,ETH,call,1920.0,2026-08-16,0.30583863,0.30583863,20.0,0.03794469,0.00416597,-0.86385494,0.07922702,2822.03,,,,1884.39,C-ETH-1920-160826
2026-08-15T13:16:42.842942,ETH,call,1910.0,2026-08-16,0.82047322,0.82047322,19.2,0.09452189,0.00872841,-1.71560703,0.16161112,38.75,,,,1884.39,C-ETH-1910-160826
2026-08-15T13:16:42.842942,ETH,call,1900.0,2026-08-16,2.16220804,2.16220804,18.8,0.20496029,0.01514988,-2.81336464,0.27265441,2820.49,,,,1884.39,C-ETH-1900-160826
2026-08-15T13:16:42.842942,ETH,call,1890.0,2026-08-16,4.87769933,4.87769933,18.3,0.38167512,0.02082323,-3.68652312,0.36591261,433.94,,,,1884.39,C-ETH-1890-160826
2026-08-15T13:16:42.842942,ETH,call,1880.0,2026-08-16,9.6988005,9.6988005,18.1,0.59673577,0.02114534,-3.74344341,0.37156756,1037.99,,,,1884.39,C-ETH-1880-160826
2026-08-15T13:16:42.842942,ETH,call,1870.0,2026-08-16,16.77272425,16.77272425,18.2,0.77911109,0.01570013,-2.96262502,0.28482943,51.37,,,,1884.39,C-ETH-1870-160826
2026-08-15T13:16:42.842942,ETH,call,1860.0,2026-08-16,25.45285826,25.45285826,18.7,0.89013181,0.009355,-1.99252174,0.1803084,207.3,,,,1884.39,C-ETH-1860-160826
2026-08-15T13:16:42.842942,ETH,call,1850.0,2026-08-16,34.92368743,34.92368743,19.1,0.94507158,0.00510066,-1.27852371,0.10665561,2.25,,,,1884.39,C-ETH-1850-160826
2026-08-15T13:16:42.842942,ETH,call,1840.0,2026-08-16,44.69767766,44.69767766,15.2,0.96921131,0.00288178,-0.88567267,0.06672328,21.14,,,,1884.39,C-ETH-1840-160826
2026-08-15T13:16:42.842942,ETH,call,1830.0,2026-08-16,54.64276839,54.64276839,5.0,0.97699561,0.00196231,-0.7993177,0.05230558,7.75,,,,1884.39,C-ETH-1830-160826
2026-08-15T13:16:42.842942,ETH,call,1820.0,2026-08-16,64.61110692,64.61110692,5.0,0.98171961,0.00142563,-0.74527832,0.04305008,0.23,,,,1884.39,C-ETH-1820-160826
2026-08-15T13:16:42.842942,ETH,call,1800.0,2026-08-16,84.60822663,84.60822663,5.0,0.98632158,0.00088945,-0.7264318,0.03357132,1.09,,,,1884.39,C-ETH-1800-160826
2026-08-15T13:16:42.842942,ETH,call,1780.0,2026-08-16,104.62392298,104.62392298,5.0,0.98754109,0.00066998,-0.82063592,0.03096741,0.1,,,,1884.39,C-ETH-1780-160826
2026-08-15T13:16:42.842942,ETH,put,1930.0,2026-08-16,45.61000253,45.61000253,24.7,-1.0,0.0,-0.0,0.0,0.0,,,,1884.39,P-ETH-1930-160826
2026-08-15T13:16:42.842942,ETH,call,1930.0,2026-08-16,0.10678378,0.10678378,20.8,0.01449261,0.00178593,-0.39968801,0.03528656,0.0,,,,1884.39,C-ETH-1930-160826
