ts,asset,type,strike,expiry,mark,mid,iv,delta,gamma,theta,vega,oi,best_bid,best_ask,spread,spot,symbol
2026-09-08T13:46:21.319150,ETH,put,2640.0,2026-09-09,192.0,192.0,65.6,-1.0,0.0,-0.0,0.0,0.01,,,,2448.0,P-ETH-2640-090926
2026-09-08T13:46:21.319150,ETH,put,2620.0,2026-09-09,172.0,172.0,59.8,-1.0,0.0,-0.0,0.0,0.0,,,,2448.0,P-ETH-2620-090926
2026-09-08T13:46:21.319150,ETH,put,2600.0,2026-09-09,151.88,151.88,,-1.0,0.0,-0.0,0.0,2.44,,,,2448.0,P-ETH-2600-090926
2026-09-08T13:46:21.319150,ETH,put,2580.0,2026-09-09,132.13924389,132.13924389,50.1,-0.98894557,0.00052073,-0.87684976,0.03587057,0.01,,,,2448.0,P-ETH-2580-090926
2026-09-08T13:46:21.319150,ETH,put,2560.0,2026-09-09,112.60146136,112.60146136,48.6,-0.96856022,0.0012108,-2.23051294,0.08723843,0.07,,,,2448.0,P-ETH-2560-090926
2026-09-08T13:46:21.319150,ETH,put,2540.0,2026-09-09,93.3887421,93.3887421,46.9,-0.93736847,0.00211225,-3.87758611,0.15193411,8.36,,,,2448.0,P-ETH-2540-090926
2026-09-08T13:46:21.319150,ETH,put,2520.0,2026-09-09,75.03375814,75.03375814,46.3,-0.88405023,0.00332627,-6.18556188,0.24078854,56.82,,,,2448.0,P-ETH-2520-090926
2026-09-08T13:46:21.319150,ETH,put,2510.0,2026-09-09,66.16442996,66.16442996,45.7,-0.85450377,0.0039892,-7.06129304,0.28174253,4.52,,,,2448.0,P-ETH-2510-090926
2026-09-08T13:46:21.319150,ETH,put,2500.0,2026-09-09,57.63832477,57.63832477,45.1,-0.81561946,0.00470292,-8.14352671,0.32849006,243.34,,,,2448.0,P-ETH-2500-090926
2026-09-08T13:46:21.319150,ETH,put,2490.0,2026-09-09,49.71507133,49.71507133,45.1,-0.76313517,0.00540766,-9.50827576,0.38064771,8.82,,,,2448.0,P-ETH-2490-090926
2026-09-08T13:46:21.319150,ETH,put,2480.0,2026-09-09,42.31244439,42.31244439,45.0,-0.70701976,0.00604098,-10.56942977,0.42418756,164.9,,,,2448.0,P-ETH-2480-090926
2026-09-08T13:46:21.319150,ETH,put,2470.0,2026-09-09,35.42001836,35.42001836,44.9,-0.64515516,0.00655672,-11.40627995,0.45907807,86.73,,,,2448.0,P-ETH-2470-090926
2026-09-08T13:46:21.319150,ETH,put,2460.0,2026-09-09,29.26060617,29.26060617,44.9,-0.57762707,0.00686842,-12.03670369,0.4826811,183.33,,,,2448.0,P-ETH-2460-090926
2026-09-08T13:46:21.319150,ETH,put,2450.0,2026-09-09,23.76779641,23.76779641,44.9,-0.50877011,0.00701763,-12.23569953,0.49188825,65.67,,,,2448.0,P-ETH-2450-090926
2026-09-08T13:46:21.319150,ETH,put,2440.0,2026-09-09,18.87080723,18.87080723,44.7,-0.43891407,0.00691235,-12.13752856,0.48623417,300.97,,,,2448.0,P-ETH-2440-090926
2026-09-08T13:46:21.319150,ETH,put,2430.0,2026-09-09,14.86502152,14.86502152,45.0,-0.37122199,0.00662387,-11.64158848,0.4661352,36.55,,,,2448.0,P-ETH-2430-090926
2026-09-08T13:46:21.319150,ETH,put,2420.0,2026-09-09,11.52987716,11.52987716,45.2,-0.30766967,0.00610065,-10.9398462,0.4336609,232.08,,,,2448.0,P-ETH-2420-090926
